lado;j;i;dt;dia;score;cDiv;cAbs;cClx;cFlip;cCmp;cPav;y;bars
-1;5545;5546;2026-07-10 09:47:35.742;2026-07-10;31,645160080881666;0,6;0,0;0,2546316300252482;0,9908824445050084;0,0;0,9006211180124223;0,0;3,0
1;5547;5548;2026-07-10 09:47:52.579;2026-07-10;16,54086752307626;0,35;0,0;0,0984911170999667;0,5574192620917873;0,4836134010077256;0,0;1,0;5,0
1;5548;5549;2026-07-10 09:49:03.312;2026-07-10;25,62905003700257;0,35;0,15290817843325324;0,16803870793028713;0,2409716381474508;0,019205508656194265;0,7823129251700681;0,0;1,0
-1;5550;5551;2026-07-10 09:51:40.850;2026-07-10;29,774462311889806;0,35;0,0;0,36748207706299346;0,0;0,0;1,0;0,0;2,0
1;5551;5552;2026-07-10 09:55:04.998;2026-07-10;35,93356834127974;0,35;0,252769374737988;0,3621444657610013;1,0;0,0;1,0;1,0;1,0
-1;5553;5554;2026-07-10 09:55:06.166;2026-07-10;13,48584602210604;0,0;0,0;0,44952820073686806;0,0;0,0;0,0;0,0;2,0
1;5555;5556;2026-07-10 09:55:06.777;2026-07-10;21,053584569716506;0,35;0,0;0,14360312403542194;0,6901737359748732;0,799549084865385;0,0;1,0;3,0
-1;5565;5566;2026-07-10 09:55:09.224;2026-07-10;12,582946951430788;0,0;0,0;0,41943156504769297;0,0;0,0;0,0;0,0;1,0
-1;5567;5568;2026-07-10 09:55:09.280;2026-07-10;43,504768838575416;0,6;0,0;0,6168256279525137;0,0;0,0;1,0;1,0;2,0
1;5570;5571;2026-07-10 09:55:09.342;2026-07-10;18,83330582554595;0,35;0,0;0,10810673900656283;0,22196044315746974;0,6840103655349064;0,0;1,0;2,0
-1;5573;5574;2026-07-10 09:55:09.896;2026-07-10;9,582702577341616;0,0;0,0;0,09345832768465351;0,0;0,677895274680201;0,0;0,0;1,0
-1;5577;5578;2026-07-10 09:55:10.174;2026-07-10;31,89808110432779;0,6;0,0;0,30249839508757026;0,0;0,0;0,7823129251700681;0,0;3,0
1;5579;5580;2026-07-10 09:55:10.234;2026-07-10;40,06660903205198;0,35;0,46368712153135594;0,35727399378812863;0,1759257844213826;0,0;0,9006211180124223;0,0;3,0
-1;5582;5583;2026-07-10 09:57:41.035;2026-07-10;27,49284863924493;0,0;0,09971394556979722;0,5;0,859758972942841;0,0;1,0;0,0;1,0
1;5583;5584;2026-07-10 09:57:41.036;2026-07-10;22,595821831709124;0,35;0,0;0,46152739439030416;0,674167485955484;0,0;0,0;0,0;1,0
1;5584;5585;2026-07-10 09:57:41.044;2026-07-10;36,265957154722976;0,35;0,28660583845618354;0,3609000556502953;0,0;0,0;0,9523809523809526;1,0;6,0
-1;5585;5586;2026-07-10 09:57:41.053;2026-07-10;25,968710475102874;0,0;0,0;0,5322903491700959;0,12809284038313135;0,0;1,0;1,0;2,0
1;5586;5587;2026-07-10 09:57:41.060;2026-07-10;58,777943500135336;1,0;0,5670631120435403;0,33591853917457687;0,0;0,0;0,9523809523809526;1,0;4,0
1;5589;5590;2026-07-10 09:57:41.754;2026-07-10;38,47092390318724;0,0;0,5766662900594945;0,4684755550566625;0,6836185515281878;0,0;1,0;0,0;3,0
-1;5591;5592;2026-07-10 09:57:42.407;2026-07-10;4,528950280047434;0,0;0,0;0,10268743514753319;0,5792253219701836;0,14483272256214383;0,0;1,0;3,0
-1;5592;5593;2026-07-10 09:57:42.616;2026-07-10;42,207242226346786;1,0;0,0;0,273367701540752;0,23183089440585605;0,0;0,9006211180124223;1,0;3,0
1;5601;5602;2026-07-10 09:57:48.782;2026-07-10;11,798752235437188;0,0;0,0;0,39329174118123966;0,0;0,0;0,0;0,0;1,0
1;5604;5605;2026-07-10 09:57:55.033;2026-07-10;45,21844911754717;0,6;0,33365365561885196;0,39590359090252886;0,8827893641047567;0,0;1,0;1,0;3,0
-1;5608;5609;2026-07-10 09:57:56.654;2026-07-10;35,55309902229711;0,35;0,11399135283499562;0,465110506714074;0,4674696852445003;0,0;1,0;1,0;5,0
1;5610;5611;2026-07-10 09:57:59.553;2026-07-10;16,124152254935865;0,35;0,0;0,0;0,4704807423737636;0,7374152254935866;0,0;0,0;1,0
1;5611;5612;2026-07-10 09:58:00.426;2026-07-10;33,30506366197608;0,35;0,21254116527351355;0,30805115100460784;0,0;0,0;1,0;0,0;2,0
-1;5612;5613;2026-07-10 09:58:00.757;2026-07-10;23,606092681103437;0,35;0,0;0,21081677716481784;0,7867187974883358;0,009003092460045855;0,8441558441558441;1,0;3,0
1;5619;5620;2026-07-10 09:58:12.656;2026-07-10;25,998231526262217;0,0;0,1876059563596948;0,37693608724232813;0,2232507513249392;0,0;1,0;1,0;3,0
-1;5620;5621;2026-07-10 09:58:12.656;2026-07-10;37,914176972029665;0,35;0,3644216312950812;0,33512120632175457;0,0;0,0;1,0;0,0;3,0
1;5622;5623;2026-07-10 09:58:13.003;2026-07-10;30,357404359884335;0,35;0,1519992596476693;0,27612044482943593;0,006999274480924912;0,0;0,9523809523809526;1,0;3,0
-1;5626;5627;2026-07-10 09:58:13.374;2026-07-10;34,793905101561364;0,0;0,4346137250024002;0,4642853992167119;0,0;0,0;1,0;1,0;1,0
1;5628;5629;2026-07-10 09:58:13.764;2026-07-10;14,58614553527107;0,35;0,0;0,0;0,8053115859743585;0,5836145535271071;0,0;0,0;1,0
1;5629;5630;2026-07-10 09:58:13.773;2026-07-10;22,21932549994706;0,35;0,0;0,17294066571364583;0,0;0,04579762768370089;0,7823129251700681;0,0;2,0
-1;5630;5631;2026-07-10 09:58:13.851;2026-07-10;33,684386054515365;0,35;0,04025479453593328;0,4642672063705677;0,15730237605735473;0,0;1,0;1,0;3,0
1;5636;5637;2026-07-10 09:58:26.330;2026-07-10;23,60648987317649;0,0;0,07187078398493274;0,3936573424517723;1,0;0,0;1,0;0,0;1,0
-1;5637;5638;2026-07-10 09:58:26.330;2026-07-10;34,5405344392893;1,0;0,0;0,05962051110203633;0,0;0,7751919106228212;0,0;1,0;2,0
1;5645;5646;2026-07-10 09:58:26.359;2026-07-10;17,246094358131174;0,35;0,0;0,05962051110203633;1,0;0,6707479025070082;0,0;0,0;1,0
-1;5646;5647;2026-07-10 09:58:26.359;2026-07-10;8,470595732774274;0,0;0,0;0,05962051110203633;0,0;0,6681980399713184;0,0;0,0;2,0
1;5648;5649;2026-07-10 09:58:26.364;2026-07-10;17,103581634988622;0,35;0,0;0,05962051110203633;0,8059456716796403;0,6564966301927532;0,0;0,0;2,0
-1;5649;5650;2026-07-10 09:58:26.364;2026-07-10;49,976966198693916;0,6;0,5493156859247602;0,39067548422551285;0,0;0,0;0,9523809523809526;1,0;1,0
1;5651;5652;2026-07-10 09:58:26.368;2026-07-10;33,03769676801811;1,0;0,0;0,05345851612205012;0,0;0,64339412843566;0,0;1,0;2,0
-1;5656;5657;2026-07-10 09:58:26.369;2026-07-10;6,7502916737153535;0,0;0,0;0,029652598241090535;0,5496759219856604;0,5860713726482637;0,0;0,0;2,0
1;5657;5658;2026-07-10 09:58:26.393;2026-07-10;55,804695127056746;0,6;0,5966046871929611;0,5296525982410906;1,0;0,0;1,0;1,0;5,0
-1;5660;5661;2026-07-10 09:58:26.401;2026-07-10;15,45108919048581;0,0;0,0;0,515036306349527;1,0;0,0;0,0;0,0;3,0
-1;5661;5662;2026-07-10 09:58:26.401;2026-07-10;15,45108919048581;0,0;0,0;0,515036306349527;0,0;0,0;0,0;0,0;1,0
1;5661;5662;2026-07-10 09:58:26.401;2026-07-10;55,830584323128576;0,35;0,8651798053057108;0,515036306349527;0,7189125071880719;0,0;1,0;1,0;1,0
-1;5664;5665;2026-07-10 09:58:26.404;2026-07-10;25,45108919048581;0,0;0,0;0,515036306349527;0,0;0,0;1,0;0,0;3,0
1;5665;5666;2026-07-10 09:58:26.404;2026-07-10;56,52171767492442;1,0;0,3038772033980982;0,46415958633239907;0,0;0,0;1,0;1,0;2,0
-1;5668;5669;2026-07-10 09:58:26.410;2026-07-10;26,558237885658585;0,35;0,0;0,2934008901844787;0,3424512675039391;0,0;0,9006211180124223;1,0;3,0
1;5670;5671;2026-07-10 09:58:26.412;2026-07-10;39,700099588073336;0,0;0,6248597018147993;0,4692869014234451;0,0;0,0;1,0;0,0;1,0
-1;5671;5672;2026-07-10 09:58:26.413;2026-07-10;45,46470277139119;1,0;0,0;0,3488234257130395;0,33914180962547374;0,0;1,0;1,0;4,0
1;5672;5673;2026-07-10 09:58:26.413;2026-07-10;35,9894675225193;0,0;0,4610788119578914;0,4820832407857337;0,0;0,0;1,0;0,0;4,0
-1;5674;5675;2026-07-10 09:58:26.416;2026-07-10;14,777934694391238;0,35;0,0;0,0;0,0;0,6027934694391237;0,0;1,0;15,0
-1;5675;5676;2026-07-10 09:58:26.417;2026-07-10;37,82339926535751;0,35;0,35891499913021485;0,33668414290340476;0,7611014517019106;0,0;1,0;0,0;7,0
1;5678;5679;2026-07-10 09:58:26.772;2026-07-10;41,54832119299799;0,6;0,12299781851110506;0,44911252434067894;0,47542018059112306;0,0;1,0;1,0;4,0
-1;5679;5680;2026-07-10 09:58:26.777;2026-07-10;37,802467165827984;0,35;0,4803087214182916;0,2679512650082156;0,31216909726994063;0,0;0,9006211180124223;1,0;10,0
-1;5681;5682;2026-07-10 09:58:26.874;2026-07-10;33,31539007335557;0,35;0,18939924215842244;0,32768030064650056;0,0;0,0;1,0;1,0;8,0
-1;5683;5684;2026-07-10 09:58:27.050;2026-07-10;44,78152564331876;0,6;0,22200920835291965;0,47437651448319224;0,3901882375984547;0,0;1,0;1,0;6,0
1;5684;5685;2026-07-10 09:58:27.089;2026-07-10;36,803521027996666;0,35;0,2733901420217847;0,3739589159150682;0,0;0,0;1,0;1,0;2,0
-1;5688;5689;2026-07-10 09:58:27.659;2026-07-10;29,454826590938737;0,0;0,3182782132593679;0,3832623753151513;0,7216013267626207;0,0;1,0;1,0;3,0
1;5697;5698;2026-07-10 09:59:05.619;2026-07-10;35,29493598425576;0,6;0,04979648960653473;0,3016674581364131;0,8349618038598895;0,0;1,0;0,0;7,0
-1;5698;5699;2026-07-10 09:59:05.619;2026-07-10;48,31645794280656;0,35;0,8647354485642811;0,2649357242899843;0,0;0,0;1,0;1,0;2,0
1;5701;5702;2026-07-10 09:59:05.643;2026-07-10;16,513292719570796;0,35;0,0;0,0;0,18047826585976037;0,7763292719570796;0,0;0,0;1,0
-1;5703;5704;2026-07-10 09:59:07.835;2026-07-10;44,344841718284826;0,6;0,39357303386844555;0,3168505290524562;0,6751362126709591;0,0;1,0;0,0;7,0
1;5706;5707;2026-07-10 09:59:24.666;2026-07-10;23,252068386758587;0,0;0,12830990368019313;0,33481069315845857;0,0;0,0;1,0;1,0;4,0
-1;5707;5708;2026-07-10 10:00:01.383;2026-07-10;27,39848814645942;0,35;0,2404837218834605;0,1398278885938155;0,8839238129123363;0,0;0,8441558441558441;0,0;1,0
1;5708;5709;2026-07-10 10:00:01.521;2026-07-10;9,035899411346323;0,0;0,0;0,0003184420053142626;0,32422959945126967;0,9026346151186894;0,0;1,0;3,0
1;5709;5710;2026-07-10 10:00:23.768;2026-07-10;35,76005773180647;0,6;0,10546496674714814;0,2707811187709254;0,636787384636423;0,0;1,0;1,0;3,0
-1;5714;5715;2026-07-10 10:01:32.732;2026-07-10;29,20384758540186;0,0;0,41078325167110774;0,29780887645413884;0,0;0,0;1,0;0,0;5,0
1;5716;5717;2026-07-10 10:02:01.139;2026-07-10;23,335460459772456;0,35;0,05456025351123996;0,15568553529592208;0,1554539094206842;0,010932962155535108;0,8441558441558441;0,0;1,0
-1;5718;5719;2026-07-10 10:03:14.462;2026-07-10;42,80634939804909;0,6;0,2751406352097718;0,36426111726016;0,0;0,0;1,0;0,0;2,0
-1;5721;5722;2026-07-10 10:03:23.904;2026-07-10;36,817706325079996;0,6;0,15082108281105217;0,2682393084934564;0,0;0,0;1,0;1,0;1,0
1;5723;5724;2026-07-10 10:03:59.261;2026-07-10;9,684890784019185;0,35;0,0;0,0;0,7555048512167611;0,09348907840191852;0,0;0,0;1,0
1;5724;5725;2026-07-10 10:04:06.635;2026-07-10;26,171845236667277;0,35;0,0;0,24739484122224256;0,05013746995788517;0,0;1,0;0,0;2,0
-1;5725;5726;2026-07-10 10:04:23.547;2026-07-10;22,05582017812658;0,0;0,15479923647406815;0,27286130887582916;0,9094274279579293;0,0;1,0;1,0;3,0
1;5730;5731;2026-07-10 10:04:43.027;2026-07-10;9,311116814218103;0,0;0,0;0,0679440260594346;0,708782148351684;0,7272796032435066;0,0;0,0;9,0
1;5731;5732;2026-07-10 10:04:46.181;2026-07-10;13,395803705035732;0,0;0,0;0,16407566401194387;0,4997651087010346;0,06504045329767355;0,7823129251700681;0,0;3,0
-1;5734;5735;2026-07-10 10:06:31.169;2026-07-10;34,458299730684985;0,35;0,14978254801260532;0,3987912010123285;0,6734897935574199;0,0;1,0;0,0;1,0
1;5735;5736;2026-07-10 10:06:52.419;2026-07-10;13,00200766458217;0,35;0,0;0,05478607657450345;0,4820869105088347;0,2608425367347067;0,0;0,0;1,0
1;5736;5737;2026-07-10 10:07:04.447;2026-07-10;27,26297480908697;0,35;0,12497634271349836;0,21222773383870389;0,1682140606495068;0,0015523045964169978;0,9006211180124223;0,0;1,0
-1;5738;5739;2026-07-10 10:08:15.786;2026-07-10;31,390540995073604;0,35;0,1089198271925913;0,3305848438419607;0,7998512906605065;0,0;1,0;1,0;3,0
1;5744;5745;2026-07-10 10:09:44.482;2026-07-10;12,201493859621653;0,0;0,0;0,1368627384354082;0,33664336873834577;0,8095611706559406;0,0;0,0;3,0
1;5745;5746;2026-07-10 10:09:49.582;2026-07-10;20,24031966120703;0,0;0,18837484792247602;0,23631300071955627;0,3490159591397408;0,0;0,8441558441558441;0,0;1,0
-1;5746;5747;2026-07-10 10:10:02.857;2026-07-10;12,419343836799918;0,35;0,0;0,08855414140110782;0,3918397118138306;0,10127195947666817;0,0;1,0;3,0
-1;5747;5748;2026-07-10 10:10:07.652;2026-07-10;27,338573238057897;0,35;0,11215524354491664;0,24396346190682888;0,24989615210545515;0,002422985067167349;0,8441558441558441;1,0;11,0
1;5751;5752;2026-07-10 10:12:00.387;2026-07-10;37,360241797094126;0,6;0,08982559452119394;0,33715339780214265;0,8794169138484881;0,0;1,0;0,0;1,0
-1;5752;5753;2026-07-10 10:12:01.043;2026-07-10;22,053983700612704;0,35;0,0;0,16500567467943647;0,43678178671472057;0,835381346022961;0,0;1,0;15,0
-1;5753;5754;2026-07-10 10:12:25.781;2026-07-10;29,548185738032075;0,35;0,16339099369006513;0,23965337906569736;0,301194300654443;0,0;0,9523809523809526;0,0;1,0
1;5754;5755;2026-07-10 10:12:51.299;2026-07-10;4,01118783347273;0,0;0,0;0,11626883711186543;0,40108100774732686;0,052312272011676625;0,0;0,0;1,0
1;5755;5756;2026-07-10 10:13:19.024;2026-07-10;20,661566462061373;0,0;0,09380249678736637;0,2772168014125738;0,0;0,0;1,0;0,0;12,0
-1;5756;5757;2026-07-10 10:13:45.758;2026-07-10;25,294006751475663;0,35;0,05035532294521901;0,20743540175268607;0,0;0,005585044514037938;0,9006211180124223;1,0;2,0
-1;5758;5759;2026-07-10 10:14:34.994;2026-07-10;32,72004176866956;0,35;0,22979076046949204;0,27417575856440857;0,994982508202927;0,0;1,0;0,0;1,0
1;5759;5760;2026-07-10 10:14:43.403;2026-07-10;7,646260299581374;0,0;0,0;0,07158145237622526;0,4552139837564571;0,5498816728294615;0,0;0,0;3,0
1;5760;5761;2026-07-10 10:15:00.191;2026-07-10;28,91071852967822;0,6;0,0652662201668007;0,14449859639083887;0,8917196340264223;0,01209758820823591;0,7823129251700681;0,0;1,0
-1;5761;5762;2026-07-10 10:15:01.414;2026-07-10;22,481081067942924;0,35;0,0;0,18826835998631108;0,3754754083327896;0,8083030268353593;0,0;0,0;3,0
-1;5762;5763;2026-07-10 10:15:30.183;2026-07-10;32,26057376799027;0,35;0,2028413510223955;0,28131799974767957;0,9462544038172357;0,0;1,0;0,0;1,0
1;5764;5765;2026-07-10 10:16:02.417;2026-07-10;24,740336977055858;0,0;0,11713895226995245;0,3937287723435682;1,0;0,0;1,0;0,0;1,0
-1;5766;5767;2026-07-10 10:16:38.648;2026-07-10;54,14277510642799;1,0;0,255194349307267;0,42543054579154377;1,0;0,0;1,0;1,0;3,0
1;5771;5772;2026-07-10 10:17:59.873;2026-07-10;38,221714182611784;0,6;0,0;0,4407238060870595;0,9538686995522095;0,0;1,0;0,0;3,0
-1;5774;5775;2026-07-10 10:18:06.719;2026-07-10;45,80416299268037;0,35;0,38614927719625447;0,5800143687591335;1,0;0,0;1,0;1,0;5,0
1;5777;5778;2026-07-10 10:18:45.393;2026-07-10;5,1210103683754395;0,0;0,0;0,009235855411175475;0,7045724639267167;0,4843934706040175;0,0;0,0;1,0
1;5778;5779;2026-07-10 10:19:11.284;2026-07-10;28,549142424560376;0,6;0,0;0,18247050302931112;0,0;0,02518980819803647;0,7823129251700681;0,0;2,0
-1;5779;5780;2026-07-10 10:19:31.571;2026-07-10;36,58087243539091;0,35;0,23241841625871146;0,40068040096410407;0,7055646106818857;0,0;1,0;1,0;5,0
1;5781;5782;2026-07-10 10:20:09.910;2026-07-10;7,789604619353046;0,0;0,0;0,2596534873117682;0,45637578229078546;0,0;0,0;0,0;1,0
1;5782;5783;2026-07-10 10:20:45.820;2026-07-10;17,237437027838993;0,0;0,0;0,2571209168009823;0,0;0,0;0,9523809523809526;0,0;2,0
-1;5783;5784;2026-07-10 10:21:07.132;2026-07-10;30,04851767924133;0,35;0,16890020956937563;0,2517400972065803;1,0;0,0;0,9523809523809526;0,0;5,0
1;5786;5787;2026-07-10 10:21:45.505;2026-07-10;2,2367446703124;0,0;0,0;0,0;1,0;0,22367446703124003;0,0;1,0;3,0
1;5787;5788;2026-07-10 10:21:56.761;2026-07-10;30,013496927521217;0,6;0,0;0,2219585084157907;0,548953577225998;0,05316124233468194;0,7823129251700681;0,0;1,0
-1;5791;5792;2026-07-10 10:23:04.656;2026-07-10;32,127352358284554;0,0;0,34881015100223156;0,4469032861076255;0,0;0,0;1,0;0,0;4,0
1;5792;5793;2026-07-10 10:23:21.960;2026-07-10;27,839210120060056;0,35;0,0;0,30297367066866854;0,0;0,0;1,0;1,0;2,0
1;5794;5795;2026-07-10 10:25:04.747;2026-07-10;28,49676998208128;0,35;0,03419152389104654;0,2963993961601704;1,0;0,0;1,0;1,0;5,0
-1;5796;5797;2026-07-10 10:25:05.713;2026-07-10;14,101395355341763;0,0;0,0;0,27921281496420597;0,47830581427362284;0,5725010906415584;0,0;0,0;1,0
-1;5797;5798;2026-07-10 10:25:14.803;2026-07-10;36,641620524767475;0,6;0,12421962722109661;0,3176639554705279;0,0;0,0;0,9006211180124223;0,0;2,0
1;5798;5799;2026-07-10 10:25:58.832;2026-07-10;29,515122747870336;0,35;0,0;0,3588374249290112;1,0;0,0;1,0;1,0;3,0
-1;5806;5807;2026-07-10 10:26:08.767;2026-07-10;30,869710779541165;0,0;0,09556706459514372;0,6160178054887524;0,9134313960286388;0,0;1,0;1,0;3,0
1;5811;5812;2026-07-10 10:28:48.887;2026-07-10;38,19052901704118;0,35;0,21896195229197368;0,46554934032472794;0,9345449053247995;0,0;1,0;0,0;1,0
-1;5812;5813;2026-07-10 10:28:53.845;2026-07-10;17,137629214032188;0,35;0,0;0,19929852094373904;0,47525314037219474;0,2408673585720017;0,0;0,0;5,0
-1;5813;5814;2026-07-10 10:29:23.635;2026-07-10;26,37995532753474;0,35;0,046233845491238365;0,24892993367098515;0,23929847664503082;0,0;0,9006211180124223;0,0;3,0
1;5815;5816;2026-07-10 10:30:14.037;2026-07-10;11,771224457703687;0,0;0,0;0,3923741485901229;0,32460513819483205;0,0;0,0;0,0;1,0
1;5816;5817;2026-07-10 10:30:23.208;2026-07-10;25,325154718078444;0,0;0,22130400161699929;0,32641848925511546;0,0779380387029857;0,0;1,0;0,0;5,0
-1;5820;5821;2026-07-10 10:32:06.368;2026-07-10;23,70049773884746;0,0;0,09239424160705308;0,37968805662237104;0,685164322305226;0,0;1,0;0,0;1,0
1;5822;5823;2026-07-10 10:32:46.440;2026-07-10;40,65083332923352;0,35;0,3471051752213718;0,44077346495664094;0,0;0,0;1,0;1,0;2,0
-1;5823;5824;2026-07-10 10:33:06.473;2026-07-10;24,337150924224566;0,35;0,05650054181409454;0,1905651608838627;0,0;0,001612411079788134;0,8441558441558441;0,0;4,0
-1;5826;5827;2026-07-10 10:34:16.023;2026-07-10;35,066397572348016;0,6;0,0;0,3355465857449339;0,0;0,0;1,0;1,0;4,0
1;5827;5828;2026-07-10 10:34:46.264;2026-07-10;32,536404840004614;0,35;0,2315213780033163;0,26661234633072356;0,5856014067785342;0,0;1,0;0,0;1,0
-1;5828;5829;2026-07-10 10:34:54.823;2026-07-10;5,014294119075254;0,0;0,0;0,07100397145142097;0,0;0,28841749755326257;0,0;1,0;3,0
-1;5829;5830;2026-07-10 10:35:03.152;2026-07-10;26,104523499329858;0,0;0,21397176033163134;0,3585076497013025;1,0;0,0;1,0;0,0;5,0
1;5832;5833;2026-07-10 10:35:18.746;2026-07-10;6,126386025645107;0,0;0,0;0,060832428773768384;0,33096166173791164;0,43014131624320534;0,0;1,0;5,0
1;5833;5834;2026-07-10 10:35:51.513;2026-07-10;22,07925340558552;0,0;0,26195708294647596;0,21747050505997984;0,4281375124769344;0,0;0,9006211180124223;1,0;5,0
-1;5836;5837;2026-07-10 10:36:45.281;2026-07-10;31,285838793609173;0,35;0,09763320126399604;0,3365002920669758;0,0;0,0;1,0;0,0;2,0
1;5837;5838;2026-07-10 10:36:47.801;2026-07-10;25,971657721545565;0,35;0,0;0,28505629848236846;0,32364501254676;0,08468395153738298;0,7823129251700681;1,0;3,0
-1;5843;5844;2026-07-10 10:38:03.507;2026-07-10;11,445879915051899;0,0;0,0;0,14005264763972256;0,3976173236906893;0,7244300485860222;0,0;0,0;3,0
-1;5844;5845;2026-07-10 10:38:56.202;2026-07-10;31,08593843693258;0,6;0,0;0,2359909085602784;1,0;0,0;0,9006211180124223;0,0;1,0
1;5845;5846;2026-07-10 10:38:59.346;2026-07-10;19,59593640302606;0,35;0,0;0,10622071615337954;0,4445745758004119;0,7659314918424673;0,0;0,0;9,0
1;5846;5847;2026-07-10 10:39:31.460;2026-07-10;33,79810769376844;0,35;0,24214512095876226;0,2998159889933129;0,15794130976040843;0,0;1,0;0,0;3,0
-1;5849;5850;2026-07-10 10:40:09.995;2026-07-10;27,50605555515363;0,0;0,06769882607089742;0,5271194967793731;0,5174727963936344;0,0;1,0;0,0;1,0
1;5850;5851;2026-07-10 10:40:27.072;2026-07-10;12,755464056724371;0,35;0,0;0,0;1,0;0,4005464056724369;0,0;0,0;1,0
1;5851;5852;2026-07-10 10:40:29.930;2026-07-10;26,523275041441345;0,35;0,0;0,31009458038437876;0,0;0,06473083782092984;0,7823129251700681;0,0;4,0
-1;5852;5853;2026-07-10 10:41:22.692;2026-07-10;31,03007919653546;0,35;0,02961447755373663;0,3846572419230682;0,0;0,0;1,0;1,0;2,0
1;5853;5854;2026-07-10 10:41:41.532;2026-07-10;48,90857208150913;1,0;0,18228544434764501;0,3117145324272668;0,0;0,0;1,0;0,0;2,0
1;5864;5865;2026-07-10 10:45:16.717;2026-07-10;5,050526045979341;0,0;0,0;0,16835086819931136;0,0;0,0;0,0;1,0;5,0
1;5865;5866;2026-07-10 10:46:08.139;2026-07-10;24,902969764055186;0,0;0,23048365071671234;0,30469594987124593;0,43666106245346314;0,0;1,0;0,0;1,0
-1;5866;5867;2026-07-10 10:48:52.758;2026-07-10;18,96879894613967;0,35;0,0;0,3406266315379891;0,8864158509274875;0,0;0,0;0,0;1,0
-1;5867;5868;2026-07-10 10:49:20.236;2026-07-10;22,216300097938046;0,35;0,0;0,17314801210511202;0,0;0,04487304830840008;0,7823129251700681;0,0;2,0
-1;5877;5878;2026-07-10 10:55:07.834;2026-07-10;25,46324361648666;0,0;0,026163390995433723;0,49363862805336056;0,8380191540275156;0,0;1,0;0,0;1,0
1;5878;5879;2026-07-10 10:55:17.052;2026-07-10;15,422394442281929;0,35;0,0;0,1770392915631174;0,6754454318708429;0,13612156953884075;0,0;1,0;5,0
1;5879;5880;2026-07-10 10:55:38.628;2026-07-10;22,959535812229042;0,35;0,013100352632349033;0,198119991718209;0,2806176125991328;0,01152979931733684;0,7823129251700681;0,0;3,0
-1;5881;5882;2026-07-10 10:56:06.257;2026-07-10;10,551965584904437;0,0;0,0;0,12051201395539778;0,35856489575096706;0,6936605166242504;0,0;0,0;1,0
-1;5882;5883;2026-07-10 10:57:01.461;2026-07-10;22,506856851579887;0,0;0,08215561304498813;0,3484322175151728;0,0;0,0;1,0;0,0;2,0
1;5883;5884;2026-07-10 10:58:31.904;2026-07-10;36,9344465903187;0,35;0,12737786361274786;0,5;0,9477145278719729;0,0;1,0;1,0;3,0
-1;5891;5892;2026-07-10 11:04:30.653;2026-07-10;40,16625202615748;0,6;0,02397787123546873;0,48556017484235875;0,5311225249256182;0,0;1,0;1,0;3,0
1;5896;5897;2026-07-10 11:07:23.548;2026-07-10;2,1834321228677673;0,0;0,0;0,07049379736536715;0,7656477809573716;0,006861820190675298;0,0;0,0;5,0
1;5897;5898;2026-07-10 11:07:53.968;2026-07-10;23,49248258551032;0,35;0,0;0,20760374118313;1,0;0,007281190845797917;0,8441558441558441;0,0;3,0
-1;5900;5901;2026-07-10 11:09:32.509;2026-07-10;33,59884004462693;0,35;0,09392054230679252;0,416694216231904;0,31046344070426724;0,0;1,0;1,0;3,0
1;5905;5906;2026-07-10 11:10:58.146;2026-07-10;2,2875285243569494;0,0;0,0;0,058313698135998744;0,9881634398081252;0,053811758027698706;0,0;0,0;1,0
1;5906;5907;2026-07-10 11:11:14.928;2026-07-10;31,809097279147657;0,6;0,0;0,27891796125297397;0,0;0,0;0,8441558441558441;1,0;4,0
-1;5907;5908;2026-07-10 11:11:26.494;2026-07-10;25,27954181674846;0,35;0,0;0,28239156036046986;0,23495129837737727;0,023466575423368365;0,7823129251700681;0,0;1,0
