Data;tipo;dir;preco_virada;bricks_anteriores;bricks_novos;cont_apos_2;len_seq;next_len;price_move_seq;Quantity;Trades
2026-06-24 10:42:20.662;Pivô de Alta → Baixa (venda);-1;173450;3;2;0;2;3;50;10535;1105
2026-06-24 10:42:30.423;Pivô de Baixa → Alta (compra);1;173500;2;3;1;3;5;100;47014;5730
2026-06-24 10:44:16.451;Pivô de Alta → Baixa (venda);-1;173500;3;5;3;5;2;200;62821;7491
2026-06-24 10:46:17.818;Pivô de Baixa → Alta (compra);1;173400;5;2;0;2;3;50;4734;503
2026-06-24 10:46:35.723;Pivô de Alta → Baixa (venda);-1;173350;2;3;1;3;1;100;9608;1184
2026-06-24 10:48:37.808;Pivô de Baixa → Alta (compra);1;173350;1;7;5;7;3;300;15299;1856
2026-06-24 10:50:31.279;Pivô de Alta → Baixa (venda);-1;173550;7;3;1;3;6;100;23087;2883
2026-06-24 10:51:02.378;Pivô de Baixa → Alta (compra);1;173550;3;6;4;6;2;250;20924;2539
2026-06-24 10:52:08.179;Pivô de Alta → Baixa (venda);-1;173700;6;2;0;2;1;50;18776;2140
2026-06-24 10:53:12.619;Pivô de Baixa → Alta (compra);1;173750;1;2;0;2;3;50;40841;4849
2026-06-24 10:54:28.970;Pivô de Alta → Baixa (venda);-1;173700;2;3;1;3;1;100;7076;868
2026-06-24 10:55:15.297;Pivô de Alta → Baixa (venda);-1;173600;1;4;2;4;1;150;9667;1185
2026-06-24 10:56:01.808;Pivô de Alta → Baixa (venda);-1;173450;1;8;6;8;2;350;12773;1729
2026-06-24 10:56:54.232;Pivô de Baixa → Alta (compra);1;173200;8;2;0;2;1;50;27778;2885
2026-06-24 10:58:04.293;Pivô de Alta → Baixa (venda);-1;173150;1;2;0;2;6;50;16079;2009
2026-06-24 10:58:28.694;Pivô de Baixa → Alta (compra);1;173200;2;6;4;6;1;250;40253;3644
2026-06-24 11:00:32.445;Pivô de Baixa → Alta (compra);1;173450;1;5;3;5;8;200;4270;507
2026-06-24 11:01:17.648;Pivô de Alta → Baixa (venda);-1;173550;5;8;6;8;2;350;11923;1631
2026-06-24 11:02:26.325;Pivô de Baixa → Alta (compra);1;173300;8;2;0;2;1;50;29157;3623
2026-06-24 11:03:40.262;Pivô de Baixa → Alta (compra);1;173350;1;3;1;3;1;100;9270;1115
2026-06-24 11:08:04.389;Pivô de Baixa → Alta (compra);1;173450;1;2;0;2;3;50;41088;4205
2026-06-24 11:09:21.746;Pivô de Alta → Baixa (venda);-1;173400;2;3;1;3;2;100;21642;2223
2026-06-24 11:10:23.543;Pivô de Baixa → Alta (compra);1;173400;3;2;0;2;5;50;13630;1434
2026-06-24 11:10:44.266;Pivô de Alta → Baixa (venda);-1;173350;2;5;3;5;2;200;16241;1670
2026-06-24 11:11:38.258;Pivô de Baixa → Alta (compra);1;173250;5;2;0;2;2;50;21058;2166
2026-06-24 11:12:47.070;Pivô de Alta → Baixa (venda);-1;173200;2;2;0;2;4;50;26769;3082
2026-06-24 11:13:46.296;Pivô de Baixa → Alta (compra);1;173250;2;4;2;4;3;150;46001;4900
2026-06-24 11:16:41.375;Pivô de Alta → Baixa (venda);-1;173300;4;3;1;3;1;100;9732;1048
2026-06-24 11:18:35.303;Pivô de Alta → Baixa (venda);-1;173200;1;5;3;5;3;200;21961;2398
2026-06-24 11:20:45.717;Pivô de Baixa → Alta (compra);1;173100;5;3;1;3;3;100;28824;2808
2026-06-24 11:22:48.562;Pivô de Alta → Baixa (venda);-1;173100;3;3;1;3;1;100;24900;2591
2026-06-24 11:24:07.142;Pivô de Alta → Baixa (venda);-1;173000;1;3;1;3;1;100;7947;919
2026-06-24 11:25:56.422;Pivô de Alta → Baixa (venda);-1;172900;1;4;2;4;3;150;19744;2416
2026-06-24 11:27:19.407;Pivô de Baixa → Alta (compra);1;172850;4;3;1;3;3;100;28179;3030
2026-06-24 11:29:33.855;Pivô de Alta → Baixa (venda);-1;172850;3;3;1;3;3;100;61621;8279
2026-06-24 11:32:21.680;Pivô de Baixa → Alta (compra);1;172850;3;3;1;3;6;100;96401;10539
2026-06-24 11:36:16.415;Pivô de Alta → Baixa (venda);-1;172850;3;6;4;6;1;250;61013;7514
2026-06-24 11:40:34.798;Pivô de Alta → Baixa (venda);-1;172600;1;2;0;2;12;50;34584;3950
2026-06-24 11:41:34.719;Pivô de Baixa → Alta (compra);1;172650;2;12;10;12;8;550;39291;5400
2026-06-24 11:47:19.121;Pivô de Alta → Baixa (venda);-1;173100;12;8;6;8;5;350;49520;6515
2026-06-24 11:54:21.554;Pivô de Baixa → Alta (compra);1;172850;8;5;3;5;2;200;45098;5400
2026-06-24 12:02:14.087;Pivô de Alta → Baixa (venda);-1;172950;5;2;0;2;4;50;32339;3702
2026-06-24 12:03:18.649;Pivô de Baixa → Alta (compra);1;173000;2;4;2;4;6;150;28355;3156
2026-06-24 12:05:01.664;Pivô de Alta → Baixa (venda);-1;173050;4;6;4;6;5;250;57420;6673
2026-06-24 12:09:14.750;Pivô de Baixa → Alta (compra);1;172900;6;5;3;5;1;200;39013;4641
2026-06-24 12:12:51.288;Pivô de Baixa → Alta (compra);1;173100;1;5;3;5;2;200;8981;916
2026-06-24 12:15:15.064;Pivô de Alta → Baixa (venda);-1;173200;5;2;0;2;3;50;17729;2281
2026-06-24 12:15:54.771;Pivô de Baixa → Alta (compra);1;173250;2;3;1;3;1;100;14769;1782
2026-06-24 12:18:51.664;Pivô de Baixa → Alta (compra);1;173350;1;3;1;3;4;100;27573;3212
2026-06-24 12:20:18.500;Pivô de Alta → Baixa (venda);-1;173350;3;4;2;4;1;150;16338;1849
2026-06-24 12:22:50.768;Pivô de Alta → Baixa (venda);-1;173200;1;3;1;3;3;100;12513;1180
2026-06-24 12:25:08.335;Pivô de Baixa → Alta (compra);1;173200;3;3;1;3;6;100;21506;2358
2026-06-24 12:27:30.942;Pivô de Alta → Baixa (venda);-1;173200;3;6;4;6;5;250;99070;9795
2026-06-24 12:32:43.377;Pivô de Baixa → Alta (compra);1;173050;6;5;3;5;3;200;8693;753
2026-06-24 12:34:31.832;Pivô de Alta → Baixa (venda);-1;173150;5;3;1;3;3;100;25512;2896
2026-06-24 12:37:08.780;Pivô de Baixa → Alta (compra);1;173150;3;3;1;3;1;100;34239;4032
2026-06-24 12:46:34.825;Pivô de Baixa → Alta (compra);1;173250;1;2;0;2;5;50;34107;3733
2026-06-24 12:49:39.197;Pivô de Alta → Baixa (venda);-1;173200;2;5;3;5;1;200;33163;3702
2026-06-24 13:05:05.725;Pivô de Alta → Baixa (venda);-1;173000;1;2;0;2;5;50;23425;2820
2026-06-24 13:08:46.090;Pivô de Baixa → Alta (compra);1;173050;2;5;3;5;1;200;47806;5424
2026-06-24 13:23:05.194;Pivô de Baixa → Alta (compra);1;173250;1;5;3;5;4;200;152004;16681
2026-06-24 13:35:16.373;Pivô de Alta → Baixa (venda);-1;173350;5;4;2;4;1;150;38368;4071
2026-06-24 13:39:31.161;Pivô de Alta → Baixa (venda);-1;173200;1;4;2;4;5;150;16485;1990
2026-06-24 13:42:56.439;Pivô de Baixa → Alta (compra);1;173150;4;5;3;5;3;200;32957;3563
2026-06-24 13:49:05.541;Pivô de Alta → Baixa (venda);-1;173250;5;3;1;3;2;100;43662;5236
2026-06-24 13:57:55.616;Pivô de Baixa → Alta (compra);1;173250;3;2;0;2;9;50;88400;9626
2026-06-24 14:05:06.318;Pivô de Alta → Baixa (venda);-1;173200;2;9;7;9;2;400;24701;2726
2026-06-24 14:16:40.993;Pivô de Baixa → Alta (compra);1;172900;9;2;0;2;4;50;27071;3270
2026-06-24 14:19:43.203;Pivô de Alta → Baixa (venda);-1;172850;2;4;2;4;2;150;63714;6722
2026-06-24 14:25:12.484;Pivô de Baixa → Alta (compra);1;172800;4;2;0;2;1;50;113908;12054
2026-06-24 14:31:31.512;Pivô de Baixa → Alta (compra);1;172850;1;2;0;2;4;50;18987;2129
2026-06-24 14:35:02.734;Pivô de Alta → Baixa (venda);-1;172800;2;4;2;4;2;150;31147;3792
2026-06-24 14:44:48.435;Pivô de Baixa → Alta (compra);1;172750;4;2;0;2;1;50;56955;7192
2026-06-24 14:50:43.894;Pivô de Baixa → Alta (compra);1;172800;1;7;5;7;2;300;42766;5015
2026-06-24 14:56:05.249;Pivô de Alta → Baixa (venda);-1;173000;7;2;0;2;1;50;37786;4060
2026-06-24 15:02:35.216;Pivô de Baixa → Alta (compra);1;173050;1;3;1;3;1;100;42892;4940
2026-06-24 15:09:25.779;Pivô de Baixa → Alta (compra);1;173150;1;3;1;3;2;100;15868;1687
2026-06-24 15:10:47.428;Pivô de Alta → Baixa (venda);-1;173150;3;2;0;2;4;50;34639;3916
2026-06-24 15:14:08.446;Pivô de Baixa → Alta (compra);1;173200;2;4;2;4;2;150;21412;2272
2026-06-24 15:15:49.129;Pivô de Alta → Baixa (venda);-1;173250;4;2;0;2;1;50;36812;4934
2026-06-24 15:19:21.782;Pivô de Alta → Baixa (venda);-1;173200;1;2;0;2;2;50;19867;2109
2026-06-24 15:20:20.466;Pivô de Baixa → Alta (compra);1;173250;2;2;0;2;1;50;44298;5806
2026-06-24 15:44:12.618;Pivô de Alta → Baixa (venda);-1;173200;1;2;0;2;6;50;62771;6556
2026-06-24 15:49:17.872;Pivô de Baixa → Alta (compra);1;173250;2;6;4;6;2;250;55083;6606
2026-06-24 15:54:30.960;Pivô de Alta → Baixa (venda);-1;173400;6;2;0;2;2;50;83218;8637
2026-06-24 15:58:32.457;Pivô de Baixa → Alta (compra);1;173450;2;2;0;2;3;50;56706;5979
2026-06-24 16:03:40.861;Pivô de Alta → Baixa (venda);-1;173400;2;3;1;3;3;100;17539;2049
2026-06-24 16:07:03.068;Pivô de Baixa → Alta (compra);1;173400;3;3;1;3;1;100;60622;6843
2026-06-24 16:11:00.045;Pivô de Baixa → Alta (compra);1;173500;1;5;3;5;2;200;14206;1630
2026-06-24 16:15:46.255;Pivô de Alta → Baixa (venda);-1;173600;5;2;0;2;1;50;35185;3718
2026-06-24 16:26:42.785;Pivô de Alta → Baixa (venda);-1;173550;1;5;3;5;3;200;28707;2411
2026-06-24 16:37:13.744;Pivô de Baixa → Alta (compra);1;173450;5;3;1;3;1;100;26686;3188
2026-06-24 16:58:26.036;Pivô de Baixa → Alta (compra);1;173550;1;10;8;10;3;450;29413;2708
2026-06-24 17:12:05.317;Pivô de Alta → Baixa (venda);-1;173900;10;3;1;3;13;100;14127;1828
2026-06-24 17:15:05.663;Pivô de Baixa → Alta (compra);1;173900;3;13;11;13;5;600;64132;7774
2026-06-24 18:12:23.582;Pivô de Alta → Baixa (venda);-1;174400;13;5;3;5;5;200;14005;1715
2026-06-24 18:24:53.826;Pivô de Baixa → Alta (compra);1;174300;5;5;3;5;2;200;20766;89
2026-06-25 09:03:08.088;Pivô de Alta → Baixa (venda);-1;174400;5;2;0;2;1;50;184;44
2026-06-25 09:03:08.432;Pivô de Alta → Baixa (venda);-1;174350;1;2;0;2;7;50;1169;391
2026-06-25 09:03:09.291;Pivô de Baixa → Alta (compra);1;174400;2;7;5;7;1;300;1292;179
2026-06-25 09:03:12.827;Pivô de Baixa → Alta (compra);1;174700;1;4;2;4;5;150;3196;728
2026-06-25 09:03:14.521;Pivô de Alta → Baixa (venda);-1;174750;4;5;3;5;2;200;1479;287
2026-06-25 09:03:15.067;Pivô de Baixa → Alta (compra);1;174650;5;2;0;2;1;50;564;56
2026-06-25 09:03:15.168;Pivô de Baixa → Alta (compra);1;174700;1;4;2;4;4;150;1468;286
2026-06-25 09:03:17.335;Pivô de Alta → Baixa (venda);-1;174750;4;4;2;4;7;150;2272;410
2026-06-25 09:03:22.426;Pivô de Baixa → Alta (compra);1;174700;4;7;5;7;4;300;6377;1032
2026-06-25 09:03:31.103;Pivô de Alta → Baixa (venda);-1;174900;7;4;2;4;1;150;5985;891
2026-06-25 09:03:36.949;Pivô de Alta → Baixa (venda);-1;174750;1;12;10;12;2;550;2178;479
2026-06-25 09:04:06.298;Pivô de Baixa → Alta (compra);1;174300;12;2;0;2;10;50;4649;604
2026-06-25 09:04:07.156;Pivô de Alta → Baixa (venda);-1;174250;2;10;8;10;5;450;6463;1108
2026-06-25 09:04:16.386;Pivô de Baixa → Alta (compra);1;173900;10;5;3;5;4;200;14093;2537
2026-06-25 09:04:20.796;Pivô de Alta → Baixa (venda);-1;174000;5;4;2;4;6;150;4450;668
2026-06-25 09:04:45.197;Pivô de Baixa → Alta (compra);1;173950;4;6;4;6;1;250;7640;1142
2026-06-25 09:04:55.591;Pivô de Alta → Baixa (venda);-1;174100;1;2;0;2;6;50;87;19
2026-06-25 09:04:56.068;Pivô de Baixa → Alta (compra);1;174150;2;6;4;6;2;250;7830;1653
2026-06-25 09:05:11.253;Pivô de Alta → Baixa (venda);-1;174300;6;2;0;2;8;50;2039;365
2026-06-25 09:05:11.650;Pivô de Baixa → Alta (compra);1;174350;2;8;6;8;2;350;2350;450
2026-06-25 09:05:32.706;Pivô de Alta → Baixa (venda);-1;174600;8;2;0;2;1;50;3315;580
2026-06-25 09:05:36.043;Pivô de Alta → Baixa (venda);-1;174550;1;2;0;2;1;50;1658;285
2026-06-25 09:05:43.685;Pivô de Baixa → Alta (compra);1;174600;1;7;5;7;1;300;9933;1803
2026-06-25 09:08:12.388;Pivô de Alta → Baixa (venda);-1;174800;1;2;0;2;5;50;21958;3237
2026-06-25 09:08:34.988;Pivô de Baixa → Alta (compra);1;174850;2;5;3;5;8;200;5463;848
2026-06-25 09:09:03.427;Pivô de Alta → Baixa (venda);-1;174950;5;8;6;8;1;350;29572;4465
2026-06-25 09:11:42.555;Pivô de Alta → Baixa (venda);-1;174600;1;5;3;5;1;200;19670;2721
2026-06-25 09:15:13.853;Pivô de Baixa → Alta (compra);1;174500;1;3;1;3;3;100;39577;5323
2026-06-25 09:16:35.066;Pivô de Alta → Baixa (venda);-1;174500;3;3;1;3;8;100;19379;3092
2026-06-25 09:17:09.272;Pivô de Baixa → Alta (compra);1;174500;3;8;6;8;9;350;25040;3632
2026-06-25 09:20:01.714;Pivô de Alta → Baixa (venda);-1;174750;8;9;7;9;1;400;8229;567
2026-06-25 09:24:39.873;Pivô de Alta → Baixa (venda);-1;174350;1;2;0;2;5;50;30072;3618
2026-06-25 09:25:31.633;Pivô de Baixa → Alta (compra);1;174400;2;5;3;5;2;200;12200;1534
2026-06-25 09:26:42.846;Pivô de Alta → Baixa (venda);-1;174500;5;2;0;2;9;50;33361;4827
2026-06-25 09:27:33.796;Pivô de Baixa → Alta (compra);1;174550;2;9;7;9;2;400;7217;859
2026-06-25 09:30:36.268;Pivô de Alta → Baixa (venda);-1;174850;9;2;0;2;1;50;25476;3040
2026-06-25 09:31:08.497;Pivô de Alta → Baixa (venda);-1;174800;1;5;3;5;11;200;3728;516
2026-06-25 09:31:24.086;Pivô de Baixa → Alta (compra);1;174700;5;11;9;11;4;500;26247;3413
2026-06-25 09:34:45.783;Pivô de Alta → Baixa (venda);-1;175100;11;4;2;4;4;150;43619;5142
2026-06-25 09:35:22.963;Pivô de Baixa → Alta (compra);1;175050;4;4;2;4;3;150;31020;4256
2026-06-25 09:36:27.547;Pivô de Alta → Baixa (venda);-1;175100;4;3;1;3;1;100;64712;7323
2026-06-25 09:38:50.382;Pivô de Alta → Baixa (venda);-1;175000;1;4;2;4;4;150;39040;5081
2026-06-25 09:40:26.986;Pivô de Baixa → Alta (compra);1;174950;4;4;2;4;2;150;48910;6084
2026-06-25 09:42:49.140;Pivô de Alta → Baixa (venda);-1;175000;4;2;0;2;3;50;13672;1787
2026-06-25 09:43:15.746;Pivô de Baixa → Alta (compra);1;175050;2;3;1;3;1;100;30496;3620
2026-06-25 09:47:51.056;Pivô de Alta → Baixa (venda);-1;175050;1;13;11;13;2;600;13689;1639
2026-06-25 09:58:58.937;Pivô de Baixa → Alta (compra);1;174550;13;2;0;2;1;50;47449;5138
2026-06-25 10:00:24.755;Pivô de Alta → Baixa (venda);-1;174500;1;3;1;3;1;100;40212;4526
2026-06-25 10:03:06.891;Pivô de Baixa → Alta (compra);1;174500;1;2;0;2;1;50;26567;2937
2026-06-25 10:05:05.076;Pivô de Baixa → Alta (compra);1;174550;1;5;3;5;2;200;18130;2513
2026-06-25 10:06:29.916;Pivô de Alta → Baixa (venda);-1;174650;5;2;0;2;1;50;53208;6650
2026-06-25 10:09:59.506;Pivô de Baixa → Alta (compra);1;174700;1;12;10;12;1;550;44962;5483
2026-06-25 10:13:50.970;Pivô de Baixa → Alta (compra);1;175250;1;9;7;9;3;400;17233;2005
2026-06-25 10:15:08.141;Pivô de Alta → Baixa (venda);-1;175550;9;3;1;3;6;100;31534;3885
2026-06-25 10:15:31.034;Pivô de Baixa → Alta (compra);1;175550;3;6;4;6;9;250;11024;1315
2026-06-25 10:17:26.475;Pivô de Alta → Baixa (venda);-1;175700;6;9;7;9;1;400;24283;3290
2026-06-25 10:19:24.854;Pivô de Alta → Baixa (venda);-1;175300;1;6;4;6;1;250;30367;3532
2026-06-25 10:20:54.956;Pivô de Alta → Baixa (venda);-1;175050;1;3;1;3;6;100;14497;1685
2026-06-25 10:22:13.742;Pivô de Baixa → Alta (compra);1;175050;3;6;4;6;13;250;27903;3308
2026-06-25 10:24:01.810;Pivô de Alta → Baixa (venda);-1;175200;6;13;11;13;5;600;18216;2564
2026-06-25 10:27:49.954;Pivô de Baixa → Alta (compra);1;174700;13;5;3;5;3;200;64340;7872
2026-06-25 10:29:41.671;Pivô de Alta → Baixa (venda);-1;174800;5;3;1;3;2;100;14179;2030
2026-06-25 10:30:23.311;Pivô de Baixa → Alta (compra);1;174800;3;2;0;2;7;50;8534;1166
2026-06-25 10:30:35.413;Pivô de Alta → Baixa (venda);-1;174750;2;7;5;7;1;300;25969;2779
2026-06-25 10:31:30.809;Pivô de Alta → Baixa (venda);-1;174450;1;3;1;3;3;100;22700;2709
2026-06-25 10:32:14.588;Pivô de Baixa → Alta (compra);1;174450;3;3;1;3;1;100;13394;1642
2026-06-25 10:33:00.544;Pivô de Alta → Baixa (venda);-1;174450;1;8;6;8;2;350;12305;1413
2026-06-25 10:34:47.333;Pivô de Baixa → Alta (compra);1;174200;8;2;0;2;1;50;68707;7503
2026-06-25 10:36:03.016;Pivô de Baixa → Alta (compra);1;174250;1;2;0;2;5;50;13388;1623
2026-06-25 10:36:34.287;Pivô de Alta → Baixa (venda);-1;174200;2;5;3;5;1;200;29274;3267
2026-06-25 10:37:51.328;Pivô de Alta → Baixa (venda);-1;174000;1;3;1;3;1;100;54152;6440
2026-06-25 10:40:08.630;Pivô de Baixa → Alta (compra);1;174000;1;5;3;5;1;200;43968;5414
2026-06-25 10:42:14.438;Pivô de Baixa → Alta (compra);1;174200;1;3;1;3;3;100;24174;2624
2026-06-25 10:43:26.428;Pivô de Alta → Baixa (venda);-1;174200;3;3;1;3;5;100;18974;2376
2026-06-25 10:43:56.007;Pivô de Baixa → Alta (compra);1;174200;3;5;3;5;4;200;17197;1911
2026-06-25 10:45:03.250;Pivô de Alta → Baixa (venda);-1;174300;5;4;2;4;2;150;31573;3954
2026-06-25 10:45:45.933;Pivô de Baixa → Alta (compra);1;174250;4;2;0;2;1;50;33999;4623
2026-06-25 10:46:49.113;Pivô de Baixa → Alta (compra);1;174300;1;4;2;4;2;150;22054;2735
2026-06-25 10:48:05.655;Pivô de Alta → Baixa (venda);-1;174350;4;2;0;2;3;50;38903;5153
2026-06-25 10:48:58.163;Pivô de Baixa → Alta (compra);1;174400;2;3;1;3;1;100;16102;2081
2026-06-25 10:50:55.949;Pivô de Baixa → Alta (compra);1;174500;1;2;0;2;2;50;33088;4353
2026-06-25 10:51:48.495;Pivô de Alta → Baixa (venda);-1;174450;2;2;0;2;4;50;8610;1163
2026-06-25 10:52:40.582;Pivô de Baixa → Alta (compra);1;174500;2;4;2;4;2;150;12701;1694
2026-06-25 10:54:09.188;Pivô de Alta → Baixa (venda);-1;174550;4;2;0;2;1;50;24948;3362
2026-06-25 10:55:06.171;Pivô de Alta → Baixa (venda);-1;174500;1;5;3;5;1;200;5626;685
2026-06-25 10:55:51.648;Pivô de Alta → Baixa (venda);-1;174300;1;4;2;4;2;150;36894;3571
2026-06-25 10:57:13.866;Pivô de Baixa → Alta (compra);1;174250;4;2;0;2;1;50;12483;1553
2026-06-25 10:58:09.440;Pivô de Baixa → Alta (compra);1;174300;1;11;9;11;1;500;40335;5747
2026-06-25 11:02:07.999;Pivô de Baixa → Alta (compra);1;174800;1;8;6;8;1;350;14147;1604
2026-06-25 11:03:55.827;Pivô de Baixa → Alta (compra);1;175150;1;2;0;2;1;50;13547;1811
2026-06-25 11:05:39.764;Pivô de Alta → Baixa (venda);-1;175100;1;4;2;4;1;150;12892;1507
2026-06-25 11:08:12.717;Pivô de Baixa → Alta (compra);1;175050;1;9;7;9;5;400;23160;3154
2026-06-25 11:10:45.445;Pivô de Alta → Baixa (venda);-1;175350;9;5;3;5;1;200;24063;3067
2026-06-25 11:12:54.387;Pivô de Alta → Baixa (venda);-1;175150;1;3;1;3;2;100;10271;1482
2026-06-25 11:14:17.509;Pivô de Baixa → Alta (compra);1;175150;3;2;0;2;4;50;24255;3414
2026-06-25 11:15:23.775;Pivô de Alta → Baixa (venda);-1;175100;2;4;2;4;2;150;26121;3470
2026-06-25 11:16:50.910;Pivô de Baixa → Alta (compra);1;175050;4;2;0;2;2;50;44684;5509
2026-06-25 11:18:00.278;Pivô de Alta → Baixa (venda);-1;175000;2;2;0;2;9;50;31405;4448
2026-06-25 11:19:26.187;Pivô de Baixa → Alta (compra);1;175050;2;9;7;9;1;400;10683;1240
2026-06-25 11:21:58.117;Pivô de Baixa → Alta (compra);1;175450;1;5;3;5;1;200;49559;6687
2026-06-25 11:25:15.793;Pivô de Baixa → Alta (compra);1;175650;1;7;5;7;1;300;24298;3102
2026-06-25 11:29:29.808;Pivô de Baixa → Alta (compra);1;175950;1;3;1;3;4;100;34387;4558
2026-06-25 11:31:33.973;Pivô de Alta → Baixa (venda);-1;175950;3;4;2;4;6;150;8977;1300
2026-06-25 11:32:03.340;Pivô de Baixa → Alta (compra);1;175900;4;6;4;6;1;250;16901;1923
2026-06-25 11:33:53.679;Pivô de Baixa → Alta (compra);1;176150;1;2;0;2;3;50;32019;4535
2026-06-25 11:37:07.342;Pivô de Alta → Baixa (venda);-1;176100;2;3;1;3;4;100;25174;2814
2026-06-25 11:37:36.420;Pivô de Baixa → Alta (compra);1;176100;3;4;2;4;3;150;20121;2847
2026-06-25 11:39:37.006;Pivô de Alta → Baixa (venda);-1;176150;4;3;1;3;1;100;25727;3519
2026-06-25 11:42:40.379;Pivô de Alta → Baixa (venda);-1;176050;1;2;0;2;1;50;18455;2335
2026-06-25 11:46:04.504;Pivô de Alta → Baixa (venda);-1;176000;1;6;4;6;2;250;12944;1944
2026-06-25 11:48:06.550;Pivô de Baixa → Alta (compra);1;175850;6;2;0;2;9;50;31976;3792
2026-06-25 11:50:03.616;Pivô de Alta → Baixa (venda);-1;175800;2;9;7;9;2;400;17992;2423
2026-06-25 11:57:56.750;Pivô de Baixa → Alta (compra);1;175500;9;2;0;2;3;50;43809;5297
2026-06-25 11:59:50.445;Pivô de Alta → Baixa (venda);-1;175450;2;3;1;3;1;100;13191;1364
2026-06-25 12:03:20.422;Pivô de Baixa → Alta (compra);1;175450;1;6;4;6;6;250;34785;4091
2026-06-25 12:05:16.620;Pivô de Alta → Baixa (venda);-1;175600;6;6;4;6;1;250;19346;2034
2026-06-25 12:10:51.954;Pivô de Alta → Baixa (venda);-1;175350;1;2;0;2;1;50;40735;5163
2026-06-25 12:15:23.930;Pivô de Baixa → Alta (compra);1;175400;1;2;0;2;1;50;11770;1591
2026-06-25 12:17:10.194;Pivô de Baixa → Alta (compra);1;175450;1;3;1;3;1;100;10351;1368
2026-06-25 12:20:10.140;Pivô de Baixa → Alta (compra);1;175550;1;5;3;5;1;200;20111;2769
2026-06-25 12:23:12.580;Pivô de Baixa → Alta (compra);1;175750;1;5;3;5;2;200;6232;800
2026-06-25 12:34:15.492;Pivô de Alta → Baixa (venda);-1;175850;5;2;0;2;5;50;33794;4011
2026-06-25 12:35:38.700;Pivô de Baixa → Alta (compra);1;175900;2;5;3;5;4;200;40658;5339
2026-06-25 12:46:45.684;Pivô de Alta → Baixa (venda);-1;176000;5;4;2;4;6;150;27366;3411
2026-06-25 12:53:18.294;Pivô de Baixa → Alta (compra);1;175950;4;6;4;6;6;250;130795;15397
2026-06-25 13:17:16.560;Pivô de Alta → Baixa (venda);-1;176100;6;6;4;6;1;250;61541;7622
2026-06-25 13:32:07.094;Pivô de Alta → Baixa (venda);-1;175850;1;9;7;9;6;400;37612;4377
2026-06-25 13:45:43.486;Pivô de Baixa → Alta (compra);1;175550;9;6;4;6;3;250;34625;4270
2026-06-25 13:54:53.814;Pivô de Alta → Baixa (venda);-1;175700;6;3;1;3;1;100;39013;4272
2026-06-25 14:11:18.783;Pivô de Alta → Baixa (venda);-1;175600;1;2;0;2;1;50;13035;1548
2026-06-25 14:16:19.026;Pivô de Alta → Baixa (venda);-1;175550;1;9;7;9;4;400;14092;1572
2026-06-25 14:19:48.846;Pivô de Baixa → Alta (compra);1;175250;9;4;2;4;1;150;74442;9631
2026-06-25 14:33:10.827;Pivô de Baixa → Alta (compra);1;175400;1;2;0;2;2;50;18808;2291
2026-06-25 14:35:03.766;Pivô de Alta → Baixa (venda);-1;175350;2;2;0;2;4;50;98857;12729
2026-06-25 14:45:34.049;Pivô de Baixa → Alta (compra);1;175400;2;4;2;4;10;150;59371;7473
2026-06-25 14:55:44.508;Pivô de Alta → Baixa (venda);-1;175450;4;10;8;10;2;450;18508;2241
2026-06-25 15:02:47.145;Pivô de Baixa → Alta (compra);1;175100;10;2;0;2;4;50;24366;2664
2026-06-25 15:03:19.774;Pivô de Alta → Baixa (venda);-1;175050;2;4;2;4;1;150;9879;1173
2026-06-25 15:04:11.642;Pivô de Alta → Baixa (venda);-1;174900;1;2;0;2;6;50;32468;3426
2026-06-25 15:05:42.796;Pivô de Baixa → Alta (compra);1;174950;2;6;4;6;3;250;20765;1919
2026-06-25 15:09:43.569;Pivô de Alta → Baixa (venda);-1;175100;6;3;1;3;6;100;70902;7241
2026-06-25 15:14:07.673;Pivô de Baixa → Alta (compra);1;175100;3;6;4;6;2;250;13416;1821
2026-06-25 15:19:04.824;Pivô de Alta → Baixa (venda);-1;175250;6;2;0;2;3;50;18653;2242
2026-06-25 15:22:49.915;Pivô de Baixa → Alta (compra);1;175300;2;3;1;3;8;100;23783;2818
2026-06-25 15:25:45.898;Pivô de Alta → Baixa (venda);-1;175300;3;8;6;8;1;350;44058;5720
2026-06-25 15:45:20.372;Pivô de Alta → Baixa (venda);-1;174950;1;2;0;2;3;50;25558;3124
2026-06-25 15:47:18.692;Pivô de Baixa → Alta (compra);1;175000;2;3;1;3;1;100;47013;5875
2026-06-25 16:03:14.892;Pivô de Baixa → Alta (compra);1;175100;1;2;0;2;2;50;53297;6810
2026-06-25 16:09:46.021;Pivô de Alta → Baixa (venda);-1;175050;2;2;0;2;1;50;82292;9563
2026-06-25 16:40:03.368;Pivô de Alta → Baixa (venda);-1;175000;1;6;4;6;5;250;21399;2274
2026-06-25 16:56:45.600;Pivô de Baixa → Alta (compra);1;174850;6;5;3;5;19;200;56547;5778
2026-06-25 17:00:41.327;Pivô de Alta → Baixa (venda);-1;174950;5;19;17;19;1;900;218941;29454
2026-06-26 09:00:48.030;Pivô de Baixa → Alta (compra);1;174150;1;2;0;2;2;50;1733;363
2026-06-26 09:00:49.079;Pivô de Alta → Baixa (venda);-1;174100;2;2;0;2;3;50;3741;806
