i;data;lado;hora;preco_fecha;preco_meio;atr;incl_hma;curva;concava;incl_ema;folga_banda;dist_hma_ema;barras_colada;estic;n_ret;ret_pts;ret_atr;rng;pav_fav;pav_con;pav_fav_r;pav_con_r;corpo_r;rng_ret;pav_ret_con_r;aceito;i_ent;preco_ent;dur_s;i_sai;preco_sai;pts;mfe;mae;barras;motivo;parcial;data_sai;pav_tot;exaustao;ret_ok;geom_ok;e_prata;e_ouro;nivel;terco
5240;2026-08-28 10:31:25.864;-1;10,516666666666667;178245,0;178195,0;151,29503691439365;0,171405312679938;-0,020733158366266137;False;0,6296830795082949;1,299303764088823;0,7006962359111895;0;0,8398866810102819;3;340,0;2,247264728137646;175,0;10,0;65,0;0,05714285714285714;0,37142857142857144;0,5714285714285714;170,0;0,38235294117647056;True;5241;178295,0;50,349;5243;177995,0;200,0;355,0;0,0;3,0;alvo;True;2026-08-28 10:32:43.697;75,0;False;True;True;True;True;ouro;T2
5277;2026-08-28 10:54:55.564;1;10,9;177945,0;177995,0;145,66766868327937;0,08223137658437168;0,004121035673656245;True;0,07590539836709921;2,7894231025214293;-0,7894231025214239;0;0,15030615854391138;2;260,0;1,7848847472482712;175,0;5,0;70,0;0,02857142857142857;0,4;0,5714285714285714;170,0;0,11764705882352941;True;5278;177895,0;120,896;5280;178195,0;200,0;350,0;0,0;3,0;alvo;True;2026-08-28 10:59:13.954;75,0;False;True;True;True;True;ouro;T2
5661;2026-08-31 10:19:41.526;-1;10,316666666666666;180525,0;180475,0;142,0387044519324;0,27509640825043397;-0,002675964267364188;False;0,4722368018672354;2,7396847454028954;-0,7396847454029261;0;0,8001506522479258;2;225,0;1,5840752763000785;175,0;5,0;70,0;0,02857142857142857;0,4;0,5714285714285714;155,0;0,3225806451612903;True;5662;180575,0;69,884;5665;180675,0;0,0;115,0;-110,0;4,0;stop_zero;True;2026-08-31 10:21:50.920;75,0;False;True;True;True;True;ouro;T3
5709;2026-08-31 10:42:18.335;-1;10,7;180925,0;180875,0;138,61591673536518;0,040148202668244766;-0,0011129825421929813;False;0,06260491302289001;2,2267821401799783;-0,22678214018002898;1;0,1298417158106693;2;210,0;1,514977536100099;170,0;0,0;70,0;0,0;0,4117647058823529;0,5882352941176471;140,0;0,25;True;5710;180975,0;136,44;5714;180675,0;200,0;350,0;-10,0;5,0;alvo;True;2026-08-31 10:45:32.975;70,0;False;True;True;True;True;ouro;T3
5785;2026-08-31 11:47:15.351;1;11,783333333333333;179725,0;179775,0;136,8292674297723;0,06764147083623251;0,009098859675540482;True;0,07764977608364751;2,8229790943286184;-0,8229790943286522;0;0,15484124605987704;2;240,0;1,754010706248794;125,0;10,0;15,0;0,08;0,12;0,8;135,0;0,2222222222222222;True;5786;179675,0;260,15;5787;179575,0;-100,0;0,0;-155,0;2,0;stop;False;2026-08-31 11:52:17.030;25,0;False;True;True;True;True;ouro;T3
5906;2026-09-01 09:03:23.441;1;9,05;179590,0;179640,0;162,34739591089067;0,1649790914586633;0,030420160960660265;True;0,2479084207297866;3,9814829397665106;-1,9814829397664449;0;0,42937407674064293;2;245,0;1,509109515587646;175,0;5,0;70,0;0,02857142857142857;0,4;0,5714285714285714;120,0;0,041666666666666664;True;5907;179540,0;6,802;5910;179440,0;-100,0;55,0;-250,0;4,0;stop;False;2026-09-01 09:03:34.281;75,0;False;True;True;True;True;ouro;T3
5950;2026-09-01 09:13:00.659;-1;9,216666666666667;180190,0;180140,0;146,5689617738041;0,10638220432698267;-0,02493580993041684;False;-0,11160736754956538;2,5689263704050562;-0,5689263704049775;0;-0,3805038519075735;4;470,0;3,206681648774577;165,0;10,0;55,0;0,06060606060606061;0,3333333333333333;0,6060606060606061;190,0;0,42105263157894735;True;5951;180240,0;16,534;5952;180340,0;-100,0;0,0;-170,0;2,0;stop;False;2026-09-01 09:14:14.484;65,0;False;True;True;True;True;ouro;T3
5967;2026-09-01 09:24:21.231;-1;9,4;180290,0;180240,0;149,2969184064357;0,005383273187434981;0,0014951933036953975;True;0,08212199273374211;2,5804567208547136;-0,5804567208546254;0;0,15985735812289986;2;280,0;1,8754573301891415;155,0;5,0;50,0;0,03225806451612903;0,3225806451612903;0,6451612903225806;120,0;0,08333333333333333;True;5968;180340,0;187,494;5971;180440,0;-100,0;70,0;-160,0;4,0;stop;False;2026-09-01 09:28:30.013;55,0;False;True;True;True;True;ouro;T3
6118;2026-09-01 10:48:36.726;-1;10,8;181190,0;181140,0;152,89298318210754;0,25010416957200776;-0,006195246068812914;False;0,3710634941763957;3,0641370419658323;-1,0641370419659235;0;0,6325401733020445;2;245,0;1,6024280179567545;130,0;0,0;30,0;0,0;0,23076923076923078;0,7692307692307693;185,0;0,4594594594594595;True;6119;181240,0;39,766;6120;181340,0;-100,0;0,0;-150,0;2,0;stop;False;2026-09-01 10:50:01.184;30,0;False;True;True;True;True;ouro;T3
6186;2026-09-01 11:17:02.032;-1;11,283333333333333;182990,0;182940,0;150,738656105803;0,09641239443036972;0,021532978141943274;True;0,04766291205353888;3,6990658017207916;-1,699065801720721;0;0,10317185354153585;2;235,0;1,5589896186619459;150,0;5,0;45,0;0,03333333333333333;0,3;0,6666666666666666;205,0;0,4878048780487805;True;6187;183040,0;24,283;6188;183140,0;-100,0;0,0;-155,0;2,0;stop;False;2026-09-01 11:18:00.055;50,0;False;True;True;True;True;ouro;T3
6204;2026-09-01 11:30:26.232;1;11,5;183390,0;183440,0;138,5496432116999;0,14585179280406654;-0,010245581452796896;False;0,5601536618351733;1,4963394369603438;0,5036605630397587;0;0,9448270890127183;2;210,0;1,5157022070358275;140,0;5,0;35,0;0,03571428571428571;0,25;0,7142857142857143;100,0;0,0;True;6205;183340,0;139,12;6206;183240,0;-100,0;0,0;-150,0;2,0;stop;False;2026-09-01 11:33:09.829;40,0;False;True;True;True;True;ouro;T3
6211;2026-09-01 11:43:13.412;1;11,716666666666667;183490,0;183540,0;151,33129493844945;0,13507068931835534;-0,0022382687172763276;False;0,5327222695658962;1,2538562315684507;0,7461437684316394;0;0,8975885609624571;2;290,0;1,9163253715495587;190,0;5,0;85,0;0,02631578947368421;0,4473684210526316;0,5263157894736842;180,0;0,3888888888888889;True;6212;183440,0;63,982;6213;183340,0;-100,0;0,0;-165,0;2,0;stop;False;2026-09-01 11:47:54.046;90,0;False;True;True;True;True;ouro;T3
6442;2026-09-02 09:28:12.126;1;9,466666666666667;182850,0;182900,0;146,84669477222312;0,0798015586836736;-0,014053972144562213;False;0,06738052767817969;2,349606879823341;-0,3496068798233964;0;0,13613408267825292;2;240,0;1,6343575207618317;130,0;5,0;25,0;0,038461538461538464;0,19230769230769232;0,7692307692307693;130,0;0,038461538461538464;True;6443;182800,0;159,7;6445;183100,0;200,0;360,0;0,0;3,0;alvo;True;2026-09-02 09:31:06.648;30,0;False;True;True;True;True;ouro;T3
6707;2026-09-02 11:54:14.823;-1;11,9;187550,0;187500,0;144,86349988160336;0,12038467235029059;-0,009111847667649442;False;0,19764546064691446;2,583270691932986;-0,5832706919330627;0;0,12371706287080822;3;345,0;2,381552290825279;135,0;5,0;30,0;0,037037037037037035;0,2222222222222222;0,7407407407407407;155,0;0,2903225806451613;True;6708;187600,0;324,686;6713;187700,0;0,0;280,0;-155,0;6,0;stop_zero;True;2026-09-02 12:00:37.956;35,0;False;True;True;True;True;ouro;T3
6808;2026-09-02 13:48:31.792;1;13,8;187450,0;187500,0;151,69593750379624;0,256461155997589;-0,01493421687788476;False;0,28741679130611686;3,0214734530659633;-1,021473453065932;0;0,27976926618496295;3;325,0;2,1424436629482364;135,0;5,0;30,0;0,037037037037037035;0,2222222222222222;0,7407407407407407;110,0;0,0;True;6809;187400,0;1015,119;6814;187300,0;0,0;230,0;-155,0;6,0;stop_zero;True;2026-09-02 14:07:08.116;35,0;False;True;True;True;True;ouro;T3
6869;2026-09-02 16:37:03.066;-1;16,616666666666667;187750,0;187700,0;151,76455477751898;0,000820627218877177;0,014808203970306145;True;-0,2003402552404029;2,6844404430639;-0,6844404430639217;0;-0,30322076600348313;2;240,0;1,5813969233582295;135,0;0,0;35,0;0,0;0,25925925925925924;0,7407407407407407;170,0;0,3235294117647059;True;6870;187800,0;1587,028;6877;187900,0;0,0;225,0;-160,0;8,0;stop_zero;True;2026-09-02 17:05:16.118;35,0;False;True;True;True;True;ouro;T3
6883;2026-09-02 17:16:06.501;1;17,266666666666666;187950,0;188000,0;144,8743288335885;0,09690914008673068;-0,010045187576750733;False;0,4116384460514272;1,4719710729332598;0,52802892706666;0;0,7003706735393579;2;250,0;1,7256335336480852;125,0;10,0;15,0;0,08;0,12;0,8;120,0;0,125;True;6884;187900,0;3666,698;6887;187950,0;75,0;165,0;-80,0;4,0;fim_dia;True;2026-09-02 18:17:52.280;25,0;False;True;True;True;True;ouro;T3
6954;2026-09-03 09:08:38.265;1;9,133333333333333;189780,0;189830,0;154,24412289785147;0,005761007796100723;-0,012997191205524644;False;-0,11121668698047808;2,569711852986605;-0,5697118529865353;0;-0,37002671758988126;4;440,0;2,8526208437218123;125,0;15,0;10,0;0,12;0,08;0,8;200,0;0,475;True;6955;189730,0;49,068;6959;190030,0;200,0;350,0;-75,0;5,0;alvo;True;2026-09-03 09:09:35.620;25,0;False;True;True;True;True;ouro;T3
7045;2026-09-03 09:52:01.362;-1;9,866666666666667;190280,0;190230,0;149,31978568988882;0,08744098286137009;-0,007293001640016902;False;0,2289172678265992;2,2636484269108172;-0,26364842691078233;0;0,40030043945521576;2;270,0;1,8081997556622735;140,0;5,0;35,0;0,03571428571428571;0,25;0,7142857142857143;110,0;0,045454545454545456;True;7046;190330,0;191,391;7047;190430,0;-100,0;0,0;-155,0;2,0;stop;False;2026-09-03 09:55:38.145;40,0;False;True;True;True;True;ouro;T3
7160;2026-09-03 10:33:25.348;-1;10,55;190580,0;190530,0;151,6112385329362;0,3111332625824761;-0,03607873582347246;False;0,49528210343265544;1,6328328021620737;0,3671671978378772;0;0,8362163452500962;2;260,0;1,714912446569832;175,0;0,0;75,0;0,0;0,42857142857142855;0,5714285714285714;135,0;0,2222222222222222;True;7161;190630,0;70,225;7166;190730,0;0,0;185,0;-155,0;6,0;stop_zero;True;2026-09-03 10:34:46.059;75,0;False;True;True;True;True;ouro;T3
7403;2026-09-03 15:58:08.230;1;15,966666666666667;187480,0;187530,0;144,95822915985346;0,06296533351639477;-0,0035466309199914327;False;-0,07619458500909966;2,366165600900069;-0,36616560090013056;0;-0,09870265822781067;2;220,0;1,5176785842036868;155,0;5,0;50,0;0,03225806451612903;0,3225806451612903;0,6451612903225806;130,0;0,23076923076923078;True;7404;187430,0;703,179;7406;187730,0;200,0;305,0;0,0;3,0;alvo;True;2026-09-03 16:21:39.447;55,0;False;True;True;True;True;ouro;T3
7646;2026-09-04 09:30:41.954;1;9,5;186470,0;186520,0;169,00566123516683;0,05569159978841067;-0,0009434500213310855;False;0,08386093462361804;2,1459785695503992;-0,1459785695504585;2;0,15975023474578554;2;310,0;1,8342580818558696;125,0;5,0;20,0;0,04;0,16;0,8;140,0;0,07142857142857142;True;7647;186420,0;22,556;7649;186720,0;200,0;450,0;0,0;3,0;alvo;True;2026-09-04 09:31:04.950;25,0;False;True;True;True;True;ouro;T3
7680;2026-09-04 09:39:19.102;-1;9,65;187070,0;187020,0;141,26168511887136;0,09556197663133069;0,015488209269588186;True;-0,026321329126318006;3,3813409391696068;-1,3813409391696967;0;-0,01632847884778826;2;220,0;1,5573932861898863;165,0;5,0;60,0;0,030303030303030304;0,36363636363636365;0,6060606060606061;140,0;0,25;True;7681;187120,0;178,317;7684;187220,0;0,0;170,0;-100,0;4,0;stop_zero;True;2026-09-04 09:42:30.465;65,0;False;True;True;True;True;ouro;T3
7696;2026-09-04 09:47:43.745;-1;9,783333333333333;186870,0;186820,0;142,05497438957156;0,14398193839304013;-0,015165094391680728;False;0,35621813914416556;1,8214152203882343;0,17858477961171687;4;0,6101119544579224;2;270,0;1,900672617486467;140,0;0,0;40,0;0,0;0,2857142857142857;0,7142857142857143;145,0;0,0;True;7697;186920,0;56,104;7698;187020,0;-100,0;0,0;-150,0;2,0;stop;False;2026-09-04 09:48:53.101;40,0;False;True;True;True;True;ouro;T3
7802;2026-09-04 10:33:58.691;1;10,55;186270,0;186320,0;142,7996179327496;0,18047086105384116;-0,02736546884795895;False;0,37069541800497224;1,4197136067400264;0,5802863932599174;0;0,6336864783128022;2;210,0;1,4705921699237172;170,0;5,0;65,0;0,029411764705882353;0,38235294117647056;0,5882352941176471;150,0;0,3;True;7803;186220,0;28,146;7806;186120,0;-100,0;60,0;-145,0;4,0;stop;False;2026-09-04 10:34:42.547;70,0;False;True;True;True;True;ouro;T3
8064;2026-09-04 18:00:25.510;1;18,0;187470,0;187520,0;151,5999079440733;0,15807834657138897;-0,002609529260226761;False;0,12421498011106141;2,835884573345825;-0,8358845733459185;0;0,2284196104610914;2;265,0;1,7480221696292924;165,0;5,0;60,0;0,030303030303030304;0,36363636363636365;0,6060606060606061;165,0;0,06060606060606061;True;8065;187420,0;321,052;8067;187720,0;200,0;380,0;0,0;3,0;alvo;True;2026-09-04 18:07:35.480;65,0;False;True;True;True;True;ouro;T3
8070;2026-09-04 18:09:07.105;1;18,15;187670,0;187720,0;161,7490043775367;0,22619045308419247;-0,0006820508844792729;False;0,512329392519458;2,100099670360677;-0,10009967036072981;2;0,862575189146961;2;310,0;1,9165496640488258;170,0;10,0;60,0;0,058823529411764705;0,35294117647058826;0,5882352941176471;165,0;0,3333333333333333;True;8071;187620,0;336,066;8072;187520,0;-100,0;0,0;-115,0;2,0;stop;False;2026-09-04 18:15:00.036;70,0;False;True;True;True;True;ouro;T3
8283;2026-09-08 10:08:23.467;-1;10,133333333333333;190380,0;190330,0;144,23750787529733;0,10073105468842129;-0,011508705996001567;False;0,07059930484885094;2,3009689533893236;-0,30096895338934615;0;-0,08524943357297357;3;350,0;2,426553295018087;170,0;5,0;65,0;0,029411764705882353;0,38235294117647056;0,5882352941176471;120,0;0,125;True;8284;190430,0;36,936;8285;190530,0;-100,0;5,0;-150,0;2,0;stop;False;2026-09-08 10:09:14.093;70,0;False;True;True;True;True;ouro;T3
8419;2026-09-08 11:03:42.310;1;11,05;191580,0;191630,0;140,53459847505212;0,12178386051608243;-0,00435741825025295;False;0,5289792619990057;1,4117603894928894;0,5882396105070183;0;0,8933784793501046;2;260,0;1,8500782214577254;155,0;5,0;50,0;0,03225806451612903;0,3225806451612903;0,6451612903225806;115,0;0,13043478260869565;True;8420;191530,0;90,667;8422;191830,0;200,0;360,0;0,0;3,0;alvo;True;2026-09-08 11:05:24.561;55,0;False;True;True;True;True;ouro;T3
8614;2026-09-08 18:07:43.801;1;18,116666666666667;190080,0;190130,0;150,80724827681394;0,10168933003285795;0,02127457601575485;True;0,09610869991984658;3,463564396174998;-1,4635643961749385;0;0,18251341675149363;2;260,0;1,7240550634725298;140,0;30,0;10,0;0,21428571428571427;0,07142857142857142;0,7142857142857143;115,0;0,043478260869565216;True;8615;190030,0;739,044;8617;189980,0;25,0;190,0;-50,0;3,0;fim_dia;True;2026-09-08 18:20:10.677;40,0;False;True;True;True;True;ouro;T3
8664;2026-09-09 09:05:54.277;1;9,083333333333334;189450,0;189500,0;145,6484292562281;0,1849728433842153;-0,027003598282988407;False;0,3390330404814537;1,9452156358266883;0,05478436417325002;2;0,35638431235049395;3;325,0;2,2314006519648246;180,0;5,0;75,0;0,027777777777777776;0,4166666666666667;0,5555555555555556;130,0;0,15384615384615385;True;8665;189400,0;6,888;8666;189300,0;-100,0;0,0;-140,0;2,0;stop;False;2026-09-09 09:06:16.078;80,0;False;True;True;True;True;ouro;T3
8712;2026-09-09 09:28:03.160;1;9,466666666666667;189050,0;189100,0;143,98744788420242;0,08474128024048679;-0,021342447884343002;False;0,12654337342072194;1,9361732216126448;0,06382677838726193;3;0,006036661124900274;3;315,0;2,1876906954648523;130,0;10,0;20,0;0,07692307692307693;0,15384615384615385;0,7692307692307693;125,0;0,16;True;8713;189000,0;48,611;8714;188900,0;-100,0;0,0;-155,0;2,0;stop;False;2026-09-09 09:29:00.322;30,0;False;True;True;True;True;ouro;T3
8722;2026-09-09 09:36:46.718;-1;9,6;188850,0;188800,0;143,02939829457833;0,10369999748853945;-0,00612534414777289;False;0,33831200838695547;1,9704693647572673;0,029530635242660693;5;0,580600701505088;2;255,0;1,7828502604395422;150,0;5,0;45,0;0,03333333333333333;0,3;0,6666666666666666;150,0;0,3;True;8723;188900,0;178,323;8727;188600,0;200,0;365,0;-90,0;5,0;alvo;True;2026-09-09 09:40:00.288;50,0;False;True;True;True;True;ouro;T3
8813;2026-09-09 10:31:02.370;1;10,516666666666667;188750,0;188800,0;154,56310453359205;0,1430281410647856;-0,009106023679077355;False;0,24160809074174566;2,1386046379832404;-0,13860463798326225;2;0,42022807606642926;2;225,0;1,455716101711062;180,0;5,0;75,0;0,027777777777777776;0,4166666666666667;0,5555555555555556;100,0;0,0;True;8814;188700,0;42,002;8817;188600,0;0,0;145,0;-125,0;4,0;stop_zero;True;2026-09-09 10:31:57.174;80,0;False;True;True;True;True;ouro;T3
8890;2026-09-09 11:00:33.200;-1;11,0;188850,0;188800,0;144,8644431450578;0,1556649233111876;-0,028760290447812364;False;0,022730477787417002;1,964516851625283;0,03548314837463792;2;0,06335100117960735;2;225,0;1,5531761632818322;155,0;5,0;50,0;0,03225806451612903;0,3225806451612903;0,6451612903225806;125,0;0,2;True;8891;188900,0;66,646;8892;189000,0;-100,0;0,0;-155,0;2,0;stop;False;2026-09-09 11:02:13.691;55,0;False;True;True;True;True;ouro;T3
8908;2026-09-09 11:09:18.509;-1;11,15;188450,0;188400,0;149,9356160075149;0,18521201246960173;-0,012752726557321533;False;0,7327877598224773;1,510303327383341;0,48969667261661054;0;1,2255235340133053;2;230,0;1,5339917634277915;185,0;0,0;85,0;0,0;0,4594594594594595;0,5405405405405406;150,0;0,3333333333333333;True;8909;188500,0;345,238;8917;188200,0;200,0;325,0;-70,0;9,0;alvo;True;2026-09-09 11:16:20.451;85,0;False;True;True;True;True;ouro;T3
8985;2026-09-09 12:46:11.547;1;12,766666666666667;187750,0;187800,0;144,9357351371262;0,32944781352727404;-0,031532152800237835;False;0,6612298079157071;2,2201539405108415;-0,22015394051080142;1;0,883156234647518;3;345,0;2,380365336910111;135,0;0,0;35,0;0,0;0,25925925925925924;0,7407407407407407;165,0;0,3939393939393939;True;8986;187700,0;84,011;8987;187600,0;-100,0;15,0;-165,0;2,0;stop;False;2026-09-09 12:49:04.208;35,0;False;True;True;True;True;ouro;T3
9030;2026-09-09 15:31:51.293;-1;15,516666666666667;187850,0;187800,0;141,69237075502488;0,058698806285191765;-0,016222768535300972;False;0,021965448306950446;2,291178138020959;-0,29117813802088066;0;-0,16851892260727405;3;315,0;2,2231260463882743;150,0;10,0;40,0;0,06666666666666667;0,26666666666666666;0,6666666666666666;185,0;0,43243243243243246;True;9031;187900,0;352,356;9033;187600,0;200,0;350,0;0,0;3,0;alvo;True;2026-09-09 15:42:10.496;50,0;False;True;True;True;True;ouro;T3
9096;2026-09-10 09:04:17.835;1;9,066666666666666;187400,0;187450,0;162,2957991138668;0,07403200219515753;0,009508575727678378;True;-0,2149273813120157;3,662858623688487;-1,6628586236884688;0;-0,32873189771263484;2;225,0;1,3863575103514536;185,0;5,0;80,0;0,02702702702702703;0,43243243243243246;0,5405405405405406;210,0;0,4523809523809524;True;9097;187350,0;31,457;9101;187650,0;200,0;355,0;0,0;5,0;alvo;True;2026-09-10 09:04:56.387;85,0;False;True;True;True;True;ouro;T3
9183;2026-09-10 09:34:22.046;-1;9,566666666666666;186900,0;186850,0;162,30247943068755;0,1738688735817395;-0,026174722535470606;False;0,32232483454613065;1,9340880788032535;0,06591192119670129;3;0,5512727377909027;2;295,0;1,8175939211451289;140,0;10,0;30,0;0,07142857142857142;0,21428571428571427;0,7142857142857143;155,0;0,3225806451612903;True;9184;186950,0;26,058;9185;187050,0;-100,0;0,0;-150,0;2,0;stop;False;2026-09-10 09:35:02.518;40,0;False;True;True;True;True;ouro;T3
9291;2026-09-10 10:44:10.689;-1;10,733333333333333;187300,0;187250,0;150,87161908371817;0,06938351062434228;-0,00045701542619468275;False;-0,08563930634437364;2,3830698226422022;-0,38306982264224554;0;-0,11519594369948878;2;225,0;1,4913341645465357;130,0;5,0;25,0;0,038461538461538464;0,19230769230769232;0,7692307692307693;160,0;0,34375;True;9292;187350,0;109,106;9293;187450,0;-100,0;0,0;-130,0;2,0;stop;False;2026-09-10 10:46:35.498;30,0;False;True;True;True;True;ouro;T3
9298;2026-09-10 10:52:01.495;-1;10,866666666666667;187200,0;187150,0;149,75303063934635;0,09596781850898184;-0,0038877484425335384;False;0,2281191623736817;1,92172011304965;0,07827988695033893;6;0,3989198534183086;2;255,0;1,7028036021128836;125,0;5,0;20,0;0,04;0,16;0,8;110,0;0,045454545454545456;True;9299;187250,0;15,611;9300;187350,0;-100,0;15,0;-150,0;2,0;stop;False;2026-09-10 10:52:29.806;25,0;False;True;True;True;True;ouro;T3
9307;2026-09-10 10:57:53.855;1;10,95;187500,0;187550,0;151,46567270874468;0,15616993875810137;-0,008549656876586424;False;0,43147170781536437;2,034007245547395;-0,034007245547428004;2;0,7317205093736631;2;255,0;1,6835497802221024;140,0;0,0;40,0;0,0;0,2857142857142857;0,7142857142857143;175,0;0,4;True;9308;187450,0;119,739;9310;187750,0;200,0;305,0;0,0;3,0;alvo;True;2026-09-10 11:00:16.482;40,0;False;True;True;True;True;ouro;T3
9541;2026-09-10 15:48:33.608;1;15,8;190100,0;190150,0;160,931413491071;0,17219839436632045;-0,007192561926739902;False;0,2657888754004406;2,5267856658342533;-0,5267856658342988;0;0,2553050263336857;3;330,0;2,0505629873083135;135,0;15,0;20,0;0,1111111111111111;0,14814814814814814;0,7407407407407407;185,0;0,43243243243243246;True;9542;190050,0;321,954;9546;190350,0;200,0;360,0;-60,0;5,0;alvo;True;2026-09-10 15:54:46.409;35,0;False;True;True;True;True;ouro;T3
9562;2026-09-10 16:20:25.963;-1;16,333333333333332;190200,0;190150,0;135,18834133600194;0,05344838068210271;0,01894776494166089;True;0,14288308015570864;2,9391219056710876;-0,9391219056710471;0;0,26202740733768387;2;225,0;1,6643447044059587;145,0;10,0;35,0;0,06896551724137931;0,2413793103448276;0,6896551724137931;160,0;0,375;True;9563;190250,0;109,932;9564;190350,0;-100,0;0,0;-165,0;2,0;stop;False;2026-09-10 16:24:48.421;45,0;False;True;True;True;True;ouro;T3
9565;2026-09-10 16:29:38.976;-1;16,483333333333334;190300,0;190250,0;136,0806471344868;0,0032871491864511736;-0,00773018416508768;False;-0,19756632759123888;2,6954551432013942;-0,6954551432014351;0;-0,29580367180860545;2;225,0;1,6534312904731803;135,0;10,0;25,0;0,07407407407407407;0,18518518518518517;0,7407407407407407;160,0;0,28125;True;9566;190350,0;145,436;9567;190450,0;-100,0;0,0;-165,0;2,0;stop;False;2026-09-10 16:34:22.218;35,0;False;True;True;True;True;ouro;T3
9682;2026-09-11 09:27:52.495;-1;9,45;189460,0;189410,0;168,3034197217191;0,10478607250476;-0,002565625174820457;False;0,5141268042942022;1,451885374104696;0,5481146258953179;0;0,864608303883996;2;275,0;1,6339537274685096;170,0;10,0;60,0;0,058823529411764705;0,35294117647058826;0,5882352941176471;195,0;0,48717948717948717;True;9683;189510,0;41,455;9684;189210,0;200,0;300,0;0,0;2,0;alvo;True;2026-09-11 09:30:01.276;70,0;False;True;True;True;True;ouro;T3
9835;2026-09-11 10:34:27.088;-1;10,566666666666666;189360,0;189310,0;159,32676150298985;0,16853937899514876;-0,027699508606860976;False;0,29952799806583635;1,6169554074436028;0,3830445925564097;0;0,30875548959900667;3;350,0;2,1967433260948575;185,0;20,0;65,0;0,10810810810810811;0,35135135135135137;0,5405405405405406;205,0;0,34146341463414637;True;9836;189410,0;20,364;9837;189510,0;-100,0;0,0;-150,0;2,0;stop;False;2026-09-11 10:35:03.779;85,0;False;True;True;True;True;ouro;T3
9860;2026-09-11 10:42:20.259;1;10,7;189260,0;189310,0;150,63828680702292;0,0938304204135042;-0,006531139663147589;False;0,26546198379266145;2,8219059268604068;-0,8219059268604273;0;0,24246672347385223;3;320,0;2,124293941353303;175,0;0,0;75,0;0,0;0,42857142857142855;0,5714285714285714;165,0;0,36363636363636365;True;9861;189210,0;11,347;9862;189110,0;-100,0;0,0;-155,0;2,0;stop;False;2026-09-11 10:43:41.559;75,0;False;True;True;True;True;ouro;T3
9878;2026-09-11 10:54:31.377;-1;10,9;189260,0;189210,0;144,58924142079306;0,012064878476740974;0,005299247512772983;True;0,11686613860883663;2,301317661720723;-0,30131766172073843;0;-0,008976834081979216;3;375,0;2,5935539623494566;130,0;15,0;15,0;0,11538461538461539;0,11538461538461539;0,7692307692307693;150,0;0,3;True;9879;189310,0;264,934;9882;189410,0;0,0;165,0;-110,0;4,0;stop_zero;True;2026-09-11 10:59:00.637;30,0;False;True;True;True;True;ouro;T3
9903;2026-09-11 11:12:06.805;1;11,2;189160,0;189210,0;154,75781036904883;0,10817689604696465;-0,0026091884161075786;False;0,3606137167437177;2,7813093917163823;-0,7813093917164108;0;0,4034431495425895;3;345,0;2,229289747491795;155,0;0,0;55,0;0,0;0,3548387096774194;0,6451612903225806;145,0;0,27586206896551724;True;9904;189110,0;109,117;9905;189010,0;-100,0;0,0;-175,0;2,0;stop;False;2026-09-11 11:16:13.771;55,0;False;True;True;True;True;ouro;T3
9920;2026-09-11 11:30:15.451;-1;11,5;188860,0;188810,0;147,4046996203169;0,1669275400540436;-0,0030784738462468235;False;0,5981476605739839;2,1780690155504474;-0,1780690155505333;1;0,7831778650259372;3;320,0;2,1708941494012866;175,0;10,0;65,0;0,05714285714285714;0,37142857142857144;0,5714285714285714;110,0;0,09090909090909091;True;9921;188910,0;295,687;9925;188610,0;200,0;355,0;-50,0;5,0;alvo;True;2026-09-11 11:37:03.093;75,0;False;True;True;True;True;ouro;T3
