Data	Abertura	Máxima	Mínima	Fechamento	Prior Cote Ajuste
30/05/2018 09:00	76360,00	77295,00	75570,00	77280,00	76078,00
29/05/2018 09:00	74845,00	77370,00	74815,00	75980,00	75489,00
28/05/2018 09:00	78440,00	78685,00	75110,00	75200,00	79077,00
25/05/2018 09:00	80325,00	80895,00	78745,00	79090,00	80376,00
24/05/2018 09:00	79660,00	80550,00	79115,00	80295,00	81090,00
23/05/2018 09:00	82010,00	82395,00	80980,00	81280,00	83042,00
22/05/2018 09:00	82450,00	83735,00	81775,00	82905,00	82231,00
21/05/2018 09:00	83690,00	84205,00	81825,00	82305,00	83374,00
18/05/2018 09:00	84190,00	84290,00	81625,00	83125,00	83980,00
17/05/2018 09:00	86430,00	86590,00	83580,00	83790,00	86873,00
16/05/2018 09:00	85605,00	87070,00	85210,00	86845,00	85584,00
15/05/2018 09:00	85430,00	85925,00	84105,00	85780,00	85585,00
14/05/2018 09:00	85930,00	86480,00	85005,00	85850,00	85585,00
11/05/2018 09:00	86445,00	86840,00	85505,00	85865,00	86312,00
10/05/2018 09:00	84895,00	86680,00	84675,00	86315,00	84755,00
09/05/2018 09:00	84050,00	84950,00	83200,00	84750,00	83492,00
08/05/2018 09:00	83020,00	83900,00	82580,00	83735,00	83131,00
07/05/2018 09:00	83700,00	84140,00	82960,00	82960,00	83735,00
04/05/2018 09:00	83820,00	84210,00	83100,00	83600,00	83776,00
03/05/2018 09:00	85080,00	85110,00	83605,00	83705,00	85062,00
02/05/2018 09:00	86130,00	86330,00	84875,00	84995,00	86560,00
30/04/2018 09:00	87150,00	87350,00	86250,00	86260,00	87041,00
27/04/2018 09:00	87170,00	87785,00	86820,00	86970,00	87114,00
26/04/2018 09:00	86100,00	87370,00	85830,00	87275,00	85706,00
25/04/2018 09:00	85575,00	86000,00	84895,00	86000,00	86074,00
24/04/2018 09:00	86850,00	87290,00	85685,00	86130,00	86233,00
23/04/2018 09:00	86300,00	86445,00	85315,00	86390,00	86265,00
20/04/2018 09:00	86360,00	86700,00	85630,00	86700,00	86486,00
19/04/2018 09:00	86500,00	86730,00	85845,00	86475,00	86466,00
18/04/2018 09:00	85030,00	86885,00	85000,00	86200,00	84094,00
17/04/2018 09:00	83045,00	84225,00	82660,00	84100,00	82867,00
16/04/2018 09:00	84215,00	84670,00	82630,00	82630,00	84299,00
13/04/2018 09:00	85600,00	85715,00	84065,00	84095,00	85505,00
12/04/2018 09:00	85805,00	85900,00	85060,00	85435,00	85312,00
11/04/2018 09:00	84385,00	85665,00	84155,00	85665,00	84689,00
10/04/2018 09:00	83925,00	84810,00	83445,00	84810,00	83363,00
09/04/2018 09:00	85470,00	85470,00	83210,00	83395,00	84921,00
06/04/2018 09:00	84965,00	85350,00	83960,00	84900,00	85429,00
05/04/2018 09:00	86400,00	86620,00	85165,00	85390,00	84524,00
04/04/2018 09:00	83580,00	84980,00	82940,00	84980,00	84819,00
03/04/2018 09:00	85290,00	85685,00	84390,00	84510,00	84914,00
02/04/2018 09:00	85410,00	85960,00	84370,00	84990,00	85655,00
29/03/2018 09:00	84555,00	86040,00	84315,00	85800,00	84153,00
28/03/2018 09:00	83770,00	84340,00	83135,00	84135,00	84029,00
27/03/2018 09:00	85995,00	86100,00	83775,00	83820,00	85455,00
26/03/2018 09:00	85720,00	85940,00	84615,00	85715,00	84719,00
23/03/2018 09:00	84285,00	85915,00	84205,00	85005,00	84939,00
22/03/2018 09:00	85350,00	85950,00	84520,00	84580,00	85421,00
21/03/2018 09:00	84455,00	85840,00	84380,00	85550,00	84606,00
20/03/2018 09:00	84795,00	84920,00	84135,00	84605,00	84359,00
19/03/2018 09:00	84525,00	85090,00	84065,00	84585,00	85259,00
16/03/2018 09:00	85440,00	86025,00	84925,00	84925,00	85445,00
15/03/2018 09:00	86530,00	86535,00	85160,00	85700,00	86620,00
14/03/2018 09:00	87435,00	87585,00	86200,00	86480,00	87020,00
13/03/2018 09:00	87610,00	87975,00	86590,00	87000,00	87484,00
12/03/2018 09:00	87300,00	87695,00	87090,00	87330,00	87002,00
09/03/2018 09:00	85440,00	87060,00	85350,00	86930,00	85583,00
08/03/2018 09:00	86205,00	86500,00	85030,00	85620,00	86109,00
07/03/2018 09:00	85650,00	86295,00	84990,00	86050,00	86313,00
06/03/2018 09:00	87205,00	87665,00	86105,00	86105,00	86639,00
05/03/2018 09:00	86300,00	86915,00	85685,00	86530,00	86516,00
02/03/2018 09:00	85680,00	86600,00	84555,00	86500,00	86171,00
01/03/2018 09:00	85800,00	87050,00	85285,00	86185,00	86137,00
28/02/2018 09:00	87570,00	87955,00	86000,00	86030,00	87661,00
27/02/2018 09:00	88170,00	88665,00	87370,00	87570,00	88451,00
26/02/2018 09:00	88590,00	89155,00	88045,00	88495,00	88048,00
23/02/2018 09:00	88000,00	88150,00	86860,00	88150,00	87486,00
22/02/2018 09:00	87005,00	88050,00	86755,00	87545,00	86902,00
21/02/2018 09:00	86605,00	88280,00	86470,00	86600,00	86584,00
20/02/2018 09:00	85150,00	87200,00	85025,00	86725,00	85614,00
19/02/2018 09:00	85750,00	85875,00	85390,00	85635,00	85355,00
16/02/2018 09:00	85405,00	85505,00	84650,00	85500,00	85073,00
15/02/2018 09:00	85210,00	85640,00	84820,00	85115,00	84485,00
14/02/2018 09:00	83820,00	84745,00	83275,00	84445,00	81015,00
09/02/2018 09:00	81490,00	82000,00	79650,00	81000,00	81557,00
08/02/2018 09:00	82550,00	83585,00	81100,00	81325,00	82772,00
07/02/2018 09:00	83895,00	84540,00	82550,00	82965,00	84330,00
06/02/2018 09:00	81450,00	84565,00	80530,00	84340,00	82178,00
05/02/2018 09:00	83770,00	84470,00	81450,00	81450,00	84187,00
02/02/2018 09:00	84600,00	84865,00	83900,00	84265,00	85608,00
01/02/2018 09:00	85450,00	86255,00	84825,00	85630,00	85172,00
31/01/2018 09:00	84960,00	86400,00	84800,00	85250,00	84756,00
30/01/2018 09:00	84300,00	84840,00	84010,00	84715,00	84895,00
29/01/2018 09:00	85525,00	85620,00	84520,00	84795,00	85769,00
26/01/2018 09:00	84600,00	85915,00	84105,00	85795,00	83975,00
24/01/2018 09:00	81050,00	84175,00	81040,00	84045,00	80930,00
23/01/2018 09:00	81850,00	81975,00	80735,00	80850,00	81908,00
22/01/2018 09:00	81405,00	81980,00	81170,00	81890,00	81597,00
19/01/2018 09:00	81395,00	81800,00	81130,00	81465,00	81218,00
18/01/2018 09:00	81425,00	81710,00	80780,00	81200,00	81586,00
17/01/2018 09:00	80150,00	81660,00	80030,00	81600,00	80161,00
16/01/2018 09:00	80470,00	80645,00	79975,00	80185,00	80191,00
15/01/2018 09:00	79800,00	80285,00	79675,00	80275,00	79714,00
12/01/2018 09:00	79375,00	79900,00	79220,00	79705,00	79790,00
11/01/2018 09:00	78540,00	79850,00	78530,00	79805,00	78638,00
10/01/2018 09:00	78880,00	79020,00	78510,00	78675,00	79242,00
09/01/2018 09:00	79730,00	79945,00	79100,00	79235,00	79829,00
08/01/2018 09:00	79800,00	79925,00	79050,00	79840,00	79481,00
05/01/2018 09:00	79440,00	79630,00	78685,00	79630,00	79198,00
04/01/2018 09:00	78620,00	79710,00	78505,00	79185,00	78457,00
03/01/2018 09:00	78400,00	78970,00	78060,00	78400,00	78313,00
02/01/2018 09:00	77040,00	78420,00	76980,00	78295,00	76843,00
28/12/2017 09:00	76880,00	76970,00	76735,00	76785,00	76660,00
27/12/2017 09:00	76600,00	76930,00	76450,00	76605,00	76447,00
26/12/2017 09:00	75790,00	76495,00	75560,00	76460,00	75844,00
22/12/2017 09:00	75650,00	76045,00	75140,00	76045,00	75819,00
21/12/2017 09:00	74240,00	75925,00	73775,00	75870,00	74051,00
20/12/2017 09:00	73240,00	74175,00	73220,00	74100,00	73339,00
19/12/2017 09:00	73780,00	73790,00	72900,00	73240,00	73811,00
18/12/2017 09:00	73540,00	74265,00	73485,00	73910,00	73186,00
15/12/2017 09:00	72850,00	73820,00	72665,00	73065,00	72993,00
14/12/2017 09:00	73165,00	73480,00	72605,00	73075,00	73702,00
13/12/2017 09:00	75100,00	76000,00	73270,00	73510,00	73926,00
12/12/2017 09:00	72805,00	74405,00	71760,00	74305,00	72879,00
11/12/2017 09:00	73015,00	73440,00	72465,00	72990,00	72780,00
08/12/2017 09:00	73210,00	73480,00	72600,00	72645,00	72495,00
07/12/2017 09:00	73100,00	73185,00	71335,00	72440,00	73432,00
06/12/2017 09:00	72180,00	73575,00	71940,00	73480,00	72544,00
05/12/2017 09:00	72960,00	74310,00	72340,00	72500,00	73184,00
04/12/2017 09:00	72835,00	73895,00	72475,00	73020,00	72418,00
01/12/2017 09:00	71735,00	72620,00	71265,00	72340,00	72027,00
30/11/2017 09:00	73130,00	73155,00	71430,00	71930,00	72892,00
29/11/2017 09:00	74345,00	74700,00	72785,00	72800,00	74570,00
28/11/2017 09:00	74565,00	75220,00	74270,00	74500,00	74286,00
27/11/2017 09:00	74275,00	74445,00	73340,00	74345,00	74335,00
24/11/2017 09:00	74900,00	74980,00	74220,00	74220,00	74720,00
23/11/2017 09:00	74785,00	74900,00	74055,00	74700,00	74826,00
22/11/2017 09:00	74970,00	75385,00	74520,00	74850,00	74787,00
21/11/2017 09:00	74300,00	75425,00	74225,00	74790,00	73713,00
17/11/2017 09:00	72710,00	73985,00	72670,00	73700,00	73000,00
16/11/2017 09:00	71600,00	73280,00	71370,00	72830,00	71139,00
14/11/2017 09:00	73015,00	73270,00	71010,00	71245,00	73034,00
13/11/2017 09:00	72600,00	73235,00	72115,00	72940,00	72574,00
10/11/2017 09:00	73160,00	73490,00	72310,00	72820,00	73324,00
09/11/2017 09:00	74695,00	74800,00	73160,00	73375,00	74918,00
08/11/2017 09:00	73250,00	75030,00	73060,00	74820,00	72935,00
07/11/2017 09:00	74755,00	74805,00	72805,00	72895,00	74861,00
06/11/2017 09:00	74815,00	74945,00	74280,00	74800,00	74456,00
03/11/2017 09:00	74590,00	74790,00	73555,00	74450,00	74362,00
01/11/2017 09:00	75325,00	75815,00	74220,00	74220,00	74864,00
31/10/2017 09:00	75500,00	75700,00	74655,00	74750,00	75302,00
30/10/2017 09:00	76300,00	76390,00	74815,00	75365,00	76634,00
27/10/2017 09:00	76850,00	77305,00	76170,00	76525,00	76485,00
26/10/2017 09:00	77595,00	77760,00	76400,00	76600,00	77383,00
25/10/2017 09:00	77200,00	77600,00	76010,00	77325,00	77017,00
24/10/2017 09:00	76250,00	77165,00	76120,00	77100,00	76053,00
23/10/2017 09:00	77330,00	77350,00	75960,00	76120,00	77114,00
20/10/2017 09:00	77380,00	77755,00	77000,00	77000,00	76975,00
19/10/2017 09:00	76910,00	77095,00	76060,00	77040,00	77415,00
18/10/2017 09:00	77175,00	77595,00	76820,00	77435,00	76165,00
17/10/2017 09:00	76745,00	76940,00	76030,00	76240,00	76927,00
16/10/2017 09:00	77330,00	77430,00	76570,00	76800,00	77140,00
13/10/2017 09:00	77085,00	77555,00	76820,00	77000,00	76827,00
11/10/2017 09:00	76885,00	77145,00	76420,00	76775,00	76981,00
10/10/2017 09:00	76395,00	77170,00	76200,00	76855,00	75807,00
09/10/2017 09:00	76500,00	76570,00	75285,00	76135,00	76214,00
06/10/2017 09:00	76675,00	76975,00	75715,00	76170,00	76808,00
05/10/2017 09:00	77000,00	78270,00	76515,00	76635,00	76851,00
04/10/2017 09:00	76890,00	77320,00	76635,00	76825,00	77007,00
03/10/2017 09:00	74900,00	77165,00	74660,00	77105,00	74566,00
02/10/2017 09:00	74845,00	74870,00	74050,00	74565,00	74619,00
29/09/2017 09:00	73950,00	74815,00	73870,00	74605,00	73822,00
28/09/2017 09:00	73940,00	74320,00	73535,00	73620,00	74069,00
27/09/2017 09:00	74600,00	75035,00	73405,00	74150,00	74714,00
26/09/2017 09:00	74865,00	75345,00	74490,00	74525,00	74778,00
25/09/2017 09:00	75610,00	75785,00	74635,00	74645,00	75694,00
22/09/2017 09:00	75850,00	76145,00	75400,00	75615,00	75987,00
21/09/2017 09:00	76210,00	76800,00	75660,00	76010,00	76447,00
20/09/2017 09:00	76600,00	76870,00	75450,00	76460,00	76430,00
19/09/2017 09:00	76480,00	76765,00	75720,00	76505,00	76474,00
18/09/2017 09:00	76295,00	76915,00	76045,00	76485,00	76262,00
15/09/2017 09:00	75000,00	76385,00	74730,00	76365,00	75230,00
14/09/2017 09:00	75200,00	75490,00	74900,00	75025,00	75351,00
13/09/2017 09:00	74860,00	75725,00	74720,00	75550,00	75108,00
12/09/2017 09:00	74910,00	75930,00	74575,00	75220,00	74942,00
11/09/2017 09:00	74145,00	75275,00	74115,00	74990,00	73692,00
08/09/2017 09:00	74355,00	74530,00	73540,00	73750,00	74015,00
06/09/2017 09:00	73185,00	74380,00	73030,00	74380,00	72726,00
05/09/2017 09:00	73610,00	73865,00	72450,00	72770,00	72773,00
04/09/2017 09:00	72300,00	72920,00	72255,00	72900,00	72588,00
01/09/2017 09:00	71650,00	72930,00	71635,00	72670,00	71458,00
31/08/2017 09:00	71785,00	71960,00	71120,00	71320,00	71565,00
30/08/2017 09:00	72215,00	72280,00	71400,00	71400,00	72084,00
29/08/2017 09:00	71350,00	72255,00	71220,00	72210,00	71785,00
28/08/2017 09:00	71755,00	72180,00	71645,00	71835,00	71829,00
25/08/2017 09:00	72270,00	72315,00	71590,00	71865,00	71953,00
24/08/2017 09:00	71185,00	72190,00	71185,00	72120,00	71301,00
23/08/2017 09:00	71060,00	71440,00	70760,00	71105,00	70878,00
22/08/2017 09:00	70400,00	71500,00	70320,00	71500,00	69479,00
21/08/2017 09:00	69850,00	69945,00	69320,00	69565,00	69568,00
18/08/2017 09:00	68890,00	69695,00	68780,00	69645,00	68860,00
17/08/2017 09:00	69320,00	69430,00	68710,00	68890,00	69502,00
16/08/2017 09:00	69710,00	69865,00	69160,00	69520,00	68414,00
15/08/2017 09:00	68400,00	68915,00	68320,00	68665,00	68295,00
14/08/2017 09:00	67360,00	68730,00	67210,00	68400,00	67406,00
11/08/2017 09:00	66695,00	67735,00	66355,00	66830,00	67041,00
10/08/2017 09:00	67505,00	67665,00	66715,00	66960,00	67791,00
09/08/2017 09:00	67510,00	67930,00	67345,00	67905,00	68015,00
08/08/2017 09:00	67900,00	68650,00	67805,00	67960,00	68119,00
07/08/2017 09:00	67045,00	68240,00	66975,00	68225,00	67085,00
04/08/2017 09:00	66900,00	67290,00	66660,00	66900,00	66945,00
03/08/2017 09:00	67410,00	67430,00	66810,00	66810,00	67387,00
02/08/2017 09:00	66630,00	67545,00	66495,00	67425,00	66758,00
01/08/2017 09:00	66300,00	66885,00	66185,00	66885,00	66210,00
31/07/2017 09:00	66200,00	66290,00	65905,00	65955,00	65755,00
28/07/2017 09:00	65290,00	65875,00	65185,00	65870,00	65553,00
27/07/2017 09:00	65435,00	65960,00	65375,00	65545,00	65320,00
26/07/2017 09:00	66000,00	66225,00	65155,00	65155,00	66010,00
25/07/2017 09:00	65955,00	66070,00	65650,00	65950,00	65499,00
24/07/2017 09:00	65055,00	65570,00	65025,00	65535,00	65085,00
21/07/2017 09:00	65300,00	65585,00	65015,00	65055,00	65360,00
20/07/2017 09:00	65655,00	65950,00	65280,00	65355,00	65618,00
19/07/2017 09:00	65890,00	66045,00	65265,00	65650,00	65760,00
18/07/2017 09:00	65525,00	65895,00	65375,00	65895,00	65693,00
17/07/2017 09:00	66060,00	66170,00	65590,00	65590,00	65933,00
14/07/2017 09:00	65765,00	66180,00	65650,00	66035,00	65774,00
13/07/2017 09:00	65240,00	65865,00	65225,00	65780,00	65443,00
12/07/2017 09:00	64505,00	65550,00	64390,00	65385,00	64411,00
11/07/2017 09:00	63600,00	64500,00	63460,00	64390,00	63602,00
10/07/2017 09:00	63080,00	63770,00	63000,00	63730,00	62864,00
07/07/2017 09:00	63140,00	63600,00	62615,00	62990,00	63044,00
06/07/2017 09:00	63595,00	63740,00	62925,00	62945,00	63752,00
05/07/2017 09:00	63900,00	64115,00	63325,00	63785,00	63857,00
04/07/2017 09:00	63745,00	64000,00	63660,00	63995,00	63893,00
03/07/2017 09:00	63750,00	64080,00	63585,00	63890,00	63608,00
13/06/2017 09:00	61980,00	62100,00	61470,00	61780,00	61692,00
12/06/2017 09:00	62140,00	62465,00	61280,00	61685,00	62241,00
09/06/2017 09:00	63000,00	63170,00	62120,00	62210,00	62804,00
08/06/2017 09:00	63380,00	63525,00	62415,00	62715,00	63271,00
07/06/2017 09:00	63180,00	63810,00	63020,00	63300,00	63132,00
06/06/2017 09:00	62265,00	63455,00	62225,00	63130,00	62570,00
05/06/2017 09:00	62500,00	62950,00	62050,00	62645,00	62607,00
02/06/2017 09:00	62755,00	63040,00	62265,00	62510,00	62454,00
01/06/2017 09:00	63000,00	63460,00	62285,00	62520,00	62921,00
31/05/2017 09:00	63930,00	64175,00	62760,00	62915,00	64229,00
30/05/2017 09:00	64050,00	64370,00	63700,00	64200,00	63975,00
29/05/2017 09:00	64270,00	64300,00	63740,00	64205,00	64267,00
26/05/2017 09:00	63450,00	64485,00	63225,00	64470,00	63501,00
25/05/2017 09:00	63610,00	64290,00	63000,00	63685,00	63546,00
24/05/2017 09:00	62890,00	64375,00	62725,00	63780,00	63010,00
23/05/2017 09:00	62000,00	63195,00	61510,00	63160,00	61881,00
22/05/2017 09:00	62510,00	62790,00	61040,00	62215,00	63083,00
19/05/2017 09:00	63300,00	63940,00	62015,00	63080,00	61445,00
18/05/2017 09:00	61180,00	63655,00	57780,00	61490,00	67973,00
17/05/2017 09:00	69000,00	69065,00	67630,00	67985,00	69290,00
16/05/2017 09:00	69250,00	69440,00	68655,00	69365,00	69038,00
15/05/2017 09:00	68960,00	69205,00	68635,00	69140,00	68777,00
12/05/2017 09:00	68150,00	69065,00	68150,00	68605,00	68164,00
11/05/2017 09:00	67985,00	68365,00	67745,00	68090,00	68030,00
10/05/2017 09:00	67295,00	68205,00	67165,00	68090,00	66957,00
09/05/2017 09:00	66540,00	67230,00	66400,00	66920,00	66150,00
08/05/2017 09:00	66200,00	66740,00	65925,00	66380,00	66465,00
05/05/2017 09:00	65425,00	66525,00	65105,00	66440,00	65492,00
04/05/2017 09:00	66750,00	66780,00	65365,00	65365,00	66770,00
03/05/2017 09:00	67410,00	67530,00	66660,00	66710,00	67555,00
02/05/2017 09:00	66500,00	67745,00	66310,00	67705,00	66130,00
28/04/2017 09:00	65765,00	66245,00	65315,00	66200,00	65402,00
27/04/2017 09:00	65890,00	66170,00	65030,00	65495,00	65705,00
26/04/2017 09:00	65755,00	66325,00	65475,00	65650,00	65950,00
25/04/2017 09:00	65500,00	66020,00	64705,00	65950,00	65286,00
24/04/2017 09:00	65505,00	65690,00	65120,00	65420,00	64509,00
20/04/2017 09:00	64650,00	65085,00	64250,00	64630,00	64234,00
19/04/2017 09:00	65250,00	65530,00	64100,00	64230,00	65068,00
18/04/2017 09:00	64970,00	65650,00	64680,00	65050,00	65364,00
17/04/2017 09:00	64025,00	65525,00	63940,00	65525,00	63787,00
13/04/2017 09:00	64745,00	65030,00	63705,00	63770,00	64980,00
12/04/2017 09:00	65205,00	65475,00	64765,00	64910,00	64427,00
11/04/2017 09:00	64550,00	64920,00	63340,00	64670,00	64621,00
10/04/2017 09:00	64570,00	65065,00	64085,00	64590,00	64507,00
07/04/2017 09:00	64180,00	65320,00	63965,00	64695,00	64224,00
06/04/2017 09:00	64850,00	65070,00	63850,00	64330,00	64759,00
05/04/2017 09:00	66250,00	66320,00	64550,00	64695,00	65908,00
04/04/2017 09:00	65295,00	65975,00	65115,00	65930,00	65484,00
03/04/2017 09:00	65385,00	65590,00	64950,00	65560,00	65237,00
31/03/2017 09:00	65275,00	65850,00	65045,00	65135,00	65473,00
30/03/2017 09:00	65675,00	66080,00	65285,00	65605,00	65832,00
29/03/2017 09:00	64780,00	65995,00	64640,00	65995,00	64905,00
28/03/2017 09:00	64775,00	65180,00	64290,00	64705,00	64635,00
27/03/2017 09:00	63640,00	64835,00	63350,00	64775,00	64224,00
24/03/2017 09:00	63750,00	64380,00	63490,00	64375,00	63886,00
23/03/2017 09:00	63790,00	64340,00	63145,00	63890,00	63858,00
22/03/2017 09:00	62880,00	64150,00	62630,00	63780,00	63363,00
21/03/2017 09:00	65385,00	65530,00	63155,00	63190,00	65372,00
20/03/2017 09:00	64695,00	65645,00	64120,00	65185,00	64757,00
17/03/2017 09:00	66410,00	66680,00	64595,00	64755,00	66265,00
16/03/2017 09:00	67100,00	67215,00	66015,00	66210,00	66771,00
15/03/2017 09:00	65820,00	66980,00	65060,00	66850,00	65373,00
14/03/2017 09:00	65745,00	66170,00	65290,00	65380,00	66128,00
13/03/2017 09:00	65745,00	66300,00	65615,00	66050,00	65309,00
10/03/2017 09:00	65520,00	66450,00	65075,00	65300,00	65124,00
09/03/2017 09:00	65105,00	65740,00	64810,00	65135,00	65455,00
08/03/2017 09:00	66320,00	66500,00	65120,00	65310,00	66396,00
07/03/2017 09:00	66995,00	67350,00	66300,00	66320,00	66975,00
06/03/2017 09:00	67150,00	67635,00	66825,00	67130,00	67570,00
03/03/2017 09:00	66690,00	67625,00	66375,00	67505,00	66534,00
02/03/2017 09:00	67485,00	67680,00	66340,00	66590,00	67859,00
01/03/2017 09:00	68215,00	68375,00	67670,00	67800,00	67383,00
24/02/2017 09:00	67965,00	68130,00	67255,00	67530,00	68296,00
23/02/2017 09:00	69840,00	70480,00	68150,00	68300,00	69540,00
22/02/2017 09:00	69820,00	69860,00	69215,00	69585,00	70034,00
21/02/2017 09:00	69820,00	70150,00	69570,00	70150,00	69615,00
20/02/2017 09:00	69100,00	69720,00	69015,00	69600,00	68741,00
17/02/2017 09:00	68500,00	68880,00	68130,00	68640,00	68905,00
16/02/2017 09:00	68810,00	69510,00	68675,00	68825,00	69067,00
15/02/2017 09:00	68200,00	69180,00	68120,00	69055,00	66901,00
14/02/2017 09:00	67000,00	67165,00	66250,00	66810,00	67010,00
13/02/2017 09:00	66300,00	67165,00	66300,00	66920,00	66263,00
10/02/2017 09:00	65340,00	66385,00	65180,00	66200,00	65102,00
09/02/2017 09:00	65170,00	65450,00	64690,00	64950,00	64968,00
08/02/2017 09:00	64500,00	65180,00	63835,00	65130,00	64400,00
07/02/2017 09:00	64425,00	65035,00	64075,00	64220,00	64138,00
06/02/2017 09:00	65250,00	65555,00	64060,00	64210,00	65221,00
03/02/2017 09:00	64550,00	65630,00	64450,00	65345,00	64887,00
02/02/2017 09:00	64980,00	65430,00	64420,00	64840,00	65025,00
01/02/2017 09:00	65170,00	65905,00	64910,00	65150,00	65000,00
31/01/2017 09:00	64675,00	65270,00	64525,00	64960,00	64594,00
30/01/2017 09:00	66200,00	66290,00	64460,00	64570,00	66480,00
27/01/2017 09:00	66600,00	66660,00	66290,00	66490,00	66631,00
26/01/2017 09:00	67070,00	67150,00	66510,00	66585,00	66347,00
24/01/2017 09:00	66385,00	66650,00	66030,00	66320,00	66336,00
23/01/2017 09:00	65050,00	66435,00	65025,00	66435,00	65136,00
20/01/2017 09:00	64600,00	65245,00	64545,00	65055,00	64607,00
19/01/2017 09:00	64380,00	65050,00	64075,00	64735,00	64655,00
18/01/2017 09:00	64810,00	65235,00	64500,00	64500,00	64937,00
17/01/2017 09:00	64200,00	65320,00	64040,00	64860,00	64418,00
16/01/2017 09:00	64125,00	64695,00	64000,00	64450,00	64278,00
13/01/2017 09:00	64610,00	64795,00	63965,00	64400,00	64736,00
12/01/2017 09:00	64350,00	65250,00	64280,00	64700,00	63201,00
11/01/2017 09:00	63300,00	63490,00	62325,00	63130,00	62877,00
